,PARCEL,Owned by Trust?,Owned by Business?,MAIL DIFFERENT FROM SITE?,MAIL OUTSIDE CA?,TITLECO1,ASSDTOTAL,ASSDLAND,ASSDSTCT,ASSDOTHR,EXEMPTCD,EXMPTAMT,PCNTIMPD,TAXAMT,DOCDATE_YEAR,MULTIPARCEL,PRICE,LENDER1,LOANAMOUT1,LOANTYPE1,YEARBLT,EFFYRBLT,LOTSQFT,TOTALSF,GRGTYPE,BLDGMAT,TOTUNITS,QUALCLAS,BLDGCOND,NOSTORY,ROOFMAT,FOUNDATN,BEDROOMS,BATHROOMS,FAMILYRM,DININGRM,POOL,PATIO,FIREPLCE,AIRMTHOD,HEATMTHD,VIEW,Did it sell?,GIFT,GRANT DEED,INTERSPOUSAL,JOINT TENANT,MEMO AGREE SALE,NAME CHANGE,ORD OF CONDEMN,Other,PARTNERSHIP,QUIT CLAIM,RE-RECORD,SHERIFFS,SPECIAL WARRANTY,TAX DEED,TRUST TRANSFER,TRUSTEES,WARRANTY,Prediction,Actual
943,5550030011,1,0,0,0,1,510282,323504,186778,0,1,7000,37,6307,2004,0,0,1,343900,1,1920,1941,8136,2082,1,1,0,0,0,1.0,1,1,3,2,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
944,5532002011,0,0,0,0,0,280333,272726,7607,0,0,0,3,3514,1990,0,184000,0,0,0,1915,1916,5120,1336,1,1,0,0,0,1.0,1,1,2,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
945,5524011012,0,0,0,0,1,382871,263287,119584,0,0,0,31,4707,2017,0,1512500,1,1285625,1,1922,1941,5803,2007,1,1,1,0,0,1.0,1,1,2,3,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
946,5524014007,0,0,1,0,1,487661,373444,114217,0,0,0,23,5943,2017,0,1200000,1,960000,1,1922,1941,6001,1307,1,1,1,1,1,1.0,1,1,3,2,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
947,5551015011,0,0,0,0,1,1401715,874213,527502,0,0,0,38,17004,2016,0,0,0,0,0,1927,1941,4991,2534,1,1,1,0,0,2.0,1,1,3,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,
948,5551021016,0,0,0,0,1,545816,418246,127570,0,1,7000,23,6689,1997,0,380000,0,304000,1,1921,1942,8100,2432,1,1,0,0,0,1.0,1,1,3,3,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
949,5524012006,0,0,0,0,1,1245701,989744,255957,0,0,0,21,15069,2016,0,1298000,1,1038400,1,1923,1943,6001,1475,1,1,1,0,0,1.0,1,1,3,2,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
950,5551030006,0,0,1,0,1,919733,691373,228360,0,0,0,25,11230,2011,0,814500,1,314500,1,1917,1944,6751,1882,1,1,0,0,0,1.0,1,1,3,2,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
951,5524009004,0,0,0,0,1,681570,458236,223334,0,0,0,33,8345,2001,0,450000,1,360000,1,1923,1945,6357,1410,1,1,0,0,0,1.0,1,1,2,2,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
952,5551027024,1,0,0,0,1,1383511,1106810,276701,0,1,7000,20,16678,2013,0,1330000,1,1064000,1,1920,1946,7549,1817,1,1,1,0,0,1.0,1,1,3,2,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0
953,5524009015,0,0,0,0,0,262403,216997,45406,0,0,0,17,3319,2016,0,0,0,0,0,1925,1946,5400,1802,1,1,1,0,0,1.0,1,1,4,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
954,5524013017,0,0,0,0,1,790236,581014,209222,0,1,7000,26,9567,2011,0,0,1,402000,1,1923,1947,6000,1730,1,1,0,0,1,1.0,1,1,2,2,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
955,5524009020,0,0,0,0,1,901882,721506,180376,0,1,7000,20,10891,2012,0,850000,1,500000,1,1923,1947,6352,1492,1,1,0,0,0,1.0,1,1,2,2,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
956,5551028018,0,0,0,0,1,1624400,1299520,324880,0,1,7000,20,19533,2015,0,1600000,0,0,0,1919,1949,6767,1600,1,1,1,0,0,1.0,1,1,3,2,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0
957,5551025019,0,0,1,1,1,1018704,763286,255418,0,0,0,25,12418,2009,0,875000,1,700000,1,1919,1949,6756,2082,1,1,0,0,0,1.0,1,1,4,2,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
958,5551023005,0,0,0,0,1,738060,310734,427326,0,1,7000,58,9003,1994,0,365000,1,203150,1,1918,1950,6750,2399,1,1,0,0,0,1.0,1,1,3,2,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
959,5525007019,0,0,0,0,0,147033,76420,70613,0,1,7000,48,1912,1977,0,45000,0,0,0,1924,1950,7430,1674,1,1,0,1,1,1.0,1,1,4,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
960,5551015001,1,0,1,0,0,289962,173982,115980,0,0,0,40,3784,1997,0,0,0,0,0,1950,1950,7263,2265,1,1,0,0,0,2.0,1,1,5,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
961,5550007021,1,0,0,0,1,917575,734062,183513,0,1,7000,20,11053,2013,0,0,0,0,0,1949,1951,4723,1613,1,1,0,0,0,1.0,1,1,2,2,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0
962,5551025007,1,0,0,0,1,659678,513599,146079,0,0,0,22,8121,2008,0,0,0,0,0,1919,1952,6750,1668,1,1,0,0,0,1.0,1,1,2,2,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
963,5525007024,0,0,0,0,1,1027062,821651,205411,0,1,7000,20,12404,2017,0,1725000,1,1175000,1,1922,1952,7425,1752,1,1,0,1,1,1.0,1,1,3,2,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0
964,5524001020,0,0,0,0,0,185056,37252,147804,0,1,7000,80,2394,1973,0,31000,0,0,0,1923,1952,6002,2667,1,1,0,1,1,1.0,1,1,5,4,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
965,5524011008,0,0,0,0,1,421946,242529,179417,0,1,7000,43,5188,1991,0,0,1,191250,0,1923,1952,7254,1700,1,1,0,0,0,1.0,1,1,3,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
966,5524009024,0,0,0,0,1,1328961,1063169,265792,0,1,5600,20,16005,2015,0,1309000,1,600000,1,1923,1953,6352,1668,1,1,1,1,1,1.0,1,1,3,2,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
967,5550011011,0,0,0,0,1,807476,645985,161491,0,1,7000,20,9763,2002,0,660000,1,462000,1,1911,1954,7001,1874,1,1,0,0,0,1.0,1,1,2,2,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
968,5524010008,1,0,0,0,0,228012,82063,145949,0,1,7000,64,2897,2015,0,0,0,0,0,1923,1954,7215,2191,1,1,1,0,0,1.0,1,1,3,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0
969,5550011009,1,0,0,0,1,426816,251693,175123,0,1,7000,41,5291,2014,0,0,0,0,0,1910,1958,7000,2834,1,1,0,0,0,2.0,1,1,4,4,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,
970,5524013004,1,0,1,0,1,232479,46573,185906,0,0,0,80,2970,2016,0,1325000,1,1000000,1,1922,1959,6001,2924,1,1,1,0,0,1.0,1,1,3,2,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
971,5544012012,1,0,1,0,0,198947,95609,103338,0,0,0,52,2740,2001,0,0,0,0,0,1912,1960,11435,2238,1,1,0,0,0,2.0,1,1,4,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
972,5524001019,0,0,0,0,1,1516120,1040000,476120,0,0,0,31,19597,2016,0,3010000,0,0,0,1923,1960,6002,1613,1,1,1,0,0,1.0,1,1,3,2,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
973,5524014012,0,0,0,0,1,655877,317829,338048,0,1,7000,52,8018,1999,0,344000,0,308500,0,1922,1973,5998,2966,1,1,0,1,1,1.0,1,1,6,3,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0
974,5550006012,0,0,0,0,1,869847,695878,173969,0,0,0,20,10550,2013,0,840000,1,625500,1,1920,1975,5399,1512,1,1,0,0,0,1.0,1,1,3,2,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
975,5551030011,0,0,0,0,1,1273246,954935,318311,0,1,7000,25,15434,2012,0,1200000,1,600000,1,1922,1976,9450,2130,1,1,0,0,0,1.0,1,1,3,2,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
976,5524009023,0,0,1,0,1,550993,301219,249774,0,0,0,45,6797,2013,0,0,1,386000,1,1996,1996,6352,1610,1,1,0,1,1,1.0,1,1,3,2,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
977,5538015009,0,0,0,0,1,82525,45123,37402,0,1,7000,45,1052,2003,0,250000,1,237500,1,1920,1920,5596,1765,1,0,0,0,0,1.0,0,0,2,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
978,5545015032,0,0,0,0,1,837580,685293,152287,0,0,0,18,10177,2015,0,825000,0,0,0,1912,1912,6500,1302,1,1,1,1,1,1.0,1,1,3,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
979,5535028014,0,0,0,0,1,345435,282533,62902,0,1,7000,18,4233,1992,0,0,1,200000,1,1912,1912,5296,1504,1,0,0,1,1,1.0,1,1,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
980,5535011020,0,0,0,0,1,365542,292434,73108,0,1,7000,20,4424,2013,0,353000,0,0,0,1912,1913,3640,1052,1,1,0,1,1,1.0,1,1,2,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
981,5544013015,1,0,0,0,0,227200,181765,45435,0,0,0,20,2814,2006,0,0,0,0,0,1913,1913,6764,1188,1,1,0,1,1,1.0,1,1,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,
982,5535014015,0,0,0,0,1,381637,272599,109038,0,1,7000,29,4665,2009,0,350000,1,262500,1,1911,1915,6027,1158,1,1,0,1,0,1.0,1,1,2,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
983,5535014019,0,1,1,0,1,888343,710675,177668,0,0,0,20,10803,2017,1,4500000,1,10000000,1,1915,1915,6080,1492,1,1,1,1,1,1.0,1,1,3,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
984,5537016011,0,0,1,0,1,374732,232360,142372,0,0,0,38,4581,2001,0,226000,1,209300,1,1915,1915,4450,1144,1,1,0,1,1,1.0,1,1,2,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
985,5537012010,1,0,0,0,1,374716,261823,112893,0,1,7000,30,4478,2013,0,0,0,0,0,1890,1916,3250,939,0,1,0,0,0,1.0,1,1,3,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
986,5547025008,0,0,0,0,1,269755,202321,67434,0,1,7000,25,3328,2004,0,0,0,0,0,1916,1916,6254,1482,1,1,0,0,0,1.0,1,1,4,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
987,5545015045,0,1,1,0,1,1300000,1000000,300000,0,0,0,23,15676,2017,1,4050000,1,12750000,1,1917,1918,6501,1008,1,1,1,1,1,1.0,1,1,3,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
988,5540025003,0,0,0,0,0,207703,165898,41805,0,0,0,20,2627,1997,0,0,0,0,0,1919,1919,7275,1426,1,1,0,1,1,1.0,1,1,2,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
989,5536020026,1,0,0,0,1,360752,212207,148545,0,0,0,41,4542,2012,0,273500,0,0,0,1916,1920,4603,1347,1,1,0,1,1,1.0,1,1,3,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
990,5540025018,0,0,0,0,0,322171,241926,80245,0,1,7000,25,3912,2014,0,0,0,0,0,1919,1920,6750,1622,1,1,1,1,1,1.0,1,1,3,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
991,5540007004,0,0,0,0,1,237375,174941,62434,0,1,7000,26,2899,1995,0,159900,1,127920,1,1920,1920,6400,1636,1,1,0,1,1,1.0,1,1,3,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
992,5538014011,0,0,0,0,1,399447,319350,80097,0,0,0,20,4894,2013,0,384000,1,307200,1,1920,1920,5156,1440,1,1,0,0,0,1.0,1,1,3,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
993,5540001006,0,0,0,0,0,237762,166439,71323,0,0,0,30,2884,2015,0,0,0,0,0,1920,1920,6750,1104,1,1,1,1,1,1.0,1,1,2,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
994,5548023008,0,0,0,0,1,226994,181602,45392,0,1,7000,20,2839,2004,0,0,1,250000,1,1919,1921,8044,1528,1,1,0,1,1,1.0,1,1,4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
995,5547029015,0,0,0,0,1,739101,591281,147820,0,0,0,20,8974,2017,0,0,0,0,0,1921,1921,5120,1148,1,0,1,1,1,1.0,1,1,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,
996,5548023002,1,0,1,0,1,126880,102938,23942,0,0,0,19,1698,2013,0,0,0,0,0,1920,1922,5210,1486,1,1,1,1,1,1.0,1,1,2,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
997,5535004010,0,0,0,0,0,198473,196810,1663,0,1,7000,1,2499,1986,0,118000,0,0,0,1921,1922,5805,1768,1,1,0,0,0,1.0,1,1,5,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
998,5548024002,0,1,1,0,1,725000,580000,145000,0,0,0,20,8763,2015,0,725000,1,525000,1,1922,1922,2387,902,0,1,1,1,1,1.0,1,1,2,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
999,5535022003,0,0,0,0,1,177571,114653,62918,0,1,7000,35,2208,2013,0,0,1,208000,1,1922,1922,5224,1040,1,1,0,1,1,1.0,1,1,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
1000,5532015055,0,0,0,0,1,464593,371679,92914,0,0,0,20,5761,2016,0,400000,0,0,0,1923,1923,4238,1122,1,1,1,1,1,1.0,1,1,2,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1001,5532015060,1,0,0,0,0,886000,709000,177000,0,1,7000,20,10698,2014,0,0,0,0,0,1923,1923,4420,924,1,1,0,1,1,1.0,1,1,2,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1002,5538013003,1,0,0,0,0,393174,269167,124007,0,1,7000,32,4736,2001,0,0,0,0,0,1922,1924,5057,1470,1,1,0,1,1,1.0,1,1,2,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1003,5533005015,0,0,0,0,1,413522,311858,101664,0,1,7000,25,5030,2003,0,338000,1,255000,1,1922,1925,2835,1026,1,1,0,0,0,1.0,1,1,2,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1004,5544033002,0,0,0,0,1,264182,205139,59043,0,1,7000,22,3253,2015,0,0,0,0,0,1920,1926,3295,976,1,1,0,1,1,1.0,1,1,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,
1005,5535004007,0,0,0,0,1,373280,289491,83789,0,1,7000,22,4608,2008,0,0,1,203000,1,1921,1926,5805,1356,1,1,0,1,1,1.0,1,1,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
1006,5547008023,1,0,1,1,0,231096,129831,101265,0,0,0,44,2925,2003,0,0,0,0,0,1902,1927,4333,1201,1,1,0,0,0,1.0,1,1,3,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1007,5535014011,0,0,0,0,1,251241,136389,114852,0,0,0,46,3159,2017,0,98000,1,338827,1,1911,1931,6050,1322,1,1,0,1,1,1.0,1,1,2,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1008,5538009014,0,0,0,0,0,91989,41978,50011,0,0,0,54,1157,2016,0,0,0,0,0,1922,1932,5152,1696,1,1,1,1,1,1.0,1,1,2,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1009,5540007008,0,0,1,0,1,404059,368326,35733,0,0,0,9,4937,2007,0,0,0,0,0,1920,1935,6401,884,1,1,0,1,1,1.0,1,1,2,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,
1010,5550006020,1,0,1,0,0,483688,369135,114553,0,0,0,24,5937,2014,0,0,0,0,0,1917,1918,5399,1269,1,1,0,0,0,1.0,1,1,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,
1011,5551029001,0,0,0,0,1,205569,134010,71559,0,1,7000,35,2449,1995,0,146500,1,139100,1,1919,1919,2369,780,0,1,0,0,0,1.0,1,1,2,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1012,5524011006,1,0,1,0,0,193689,140227,53462,0,1,7000,28,2452,1996,0,0,0,0,0,1922,1923,7252,1349,1,1,0,0,0,1.0,1,1,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1013,5525007010,0,0,0,0,0,302340,263550,38790,0,1,7000,13,3655,1999,0,0,0,0,0,1923,1923,2239,940,1,1,0,1,1,1.0,1,1,2,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1014,5525006016,0,1,1,0,1,40124,26899,13225,0,0,0,33,535,2017,0,675000,0,0,0,1924,1924,2771,868,1,1,1,1,0,1.0,1,1,2,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
1015,5544006049,0,0,0,0,0,60840,55479,5361,0,0,0,9,996,1969,0,0,0,0,0,1900,1925,8932,970,1,0,0,0,0,1.0,1,1,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1016,5550013013,0,0,0,0,0,209430,164914,44516,0,1,7000,21,2557,2000,0,0,0,0,0,1913,1925,3561,1101,1,1,0,0,0,1.0,1,1,2,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1017,5545007042,0,0,1,0,1,494973,395979,98994,0,0,0,20,6099,2011,0,466500,1,326550,1,1911,1928,5500,1649,1,1,0,1,1,1.0,1,1,3,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1018,5524014009,0,0,1,0,0,198980,85320,113660,0,0,0,57,2606,2008,0,0,0,0,0,1922,1947,6000,1774,1,1,1,0,0,1.0,1,1,3,3,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1019,5540009020,0,0,0,0,1,323364,160216,163148,0,1,7000,50,3924,2012,0,276500,0,0,0,1909,1921,6408,1638,1,1,0,1,1,1.0,1,1,2,2,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1020,5535034006,0,0,0,0,0,158181,120616,37565,0,1,7000,24,2010,2015,0,0,0,0,0,1922,1925,7293,974,1,1,1,1,0,1.0,1,1,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
1021,5524009011,0,0,0,0,1,1141675,913341,228334,0,0,0,20,13868,2014,0,1102500,0,0,0,1975,1989,6025,2517,1,1,0,1,1,1.0,1,1,4,3,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1022,5545020016,1,0,0,0,1,140647,95272,45375,0,0,0,32,1874,2000,0,0,0,0,0,1905,1905,7209,2154,0,0,0,0,0,2.0,0,0,4,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
1023,5547026006,0,0,1,0,1,102131,71541,30590,0,0,0,30,1402,2005,0,0,0,0,0,1905,1905,5316,1376,0,0,0,0,0,1.0,0,0,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
1024,5538021004,0,0,0,0,0,295651,171192,124459,0,1,7000,42,3621,2014,0,0,0,0,0,1905,1905,6249,2316,0,1,0,1,1,2.0,1,0,4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1025,5537017010,0,0,0,0,1,638000,511000,127000,0,0,0,20,7713,2006,0,575000,1,460000,1,1905,1905,4060,1086,1,1,0,1,1,1.0,1,0,2,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1026,5537008002,0,0,1,0,0,260679,159049,101630,0,0,0,39,3209,2014,0,0,0,0,0,1905,1905,7196,1596,1,0,0,0,0,2.0,0,0,4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1027,5547022017,0,0,0,0,1,913725,730980,182745,0,1,7000,20,11011,2015,0,900000,0,0,0,1906,1906,7141,1408,0,0,1,0,0,1.0,0,0,3,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1028,5537004003,0,0,1,0,0,329622,261407,68215,0,0,0,21,4003,2016,0,0,0,0,0,1906,1906,7495,1520,1,0,1,0,0,1.0,0,0,4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1029,5534033007,0,0,0,0,0,62907,47402,15505,0,1,7000,25,865,2005,0,0,0,0,0,1906,1906,6503,1396,1,0,0,0,0,2.0,0,0,3,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1030,5537016005,0,0,0,0,1,568540,454832,113708,0,1,7000,20,6787,2014,0,560000,1,572040,1,1907,1907,3799,792,1,0,1,0,0,1.0,0,0,2,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1031,5537011009,0,0,0,0,1,494539,395635,98904,0,1,7000,20,5933,2004,0,420000,1,336000,1,1907,1907,6758,856,1,0,0,0,0,1.0,0,0,2,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1032,5537016028,0,0,0,0,1,41789,29177,12612,0,1,7000,30,531,2002,0,0,1,337500,1,1907,1907,4229,1222,1,0,0,0,0,0.0,0,0,3,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
1033,5547008022,0,1,1,0,0,638703,447300,191403,0,0,0,30,7787,2015,0,0,0,0,0,1905,1908,4329,1289,1,0,1,0,0,1.0,0,0,3,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0
1034,5535031009,0,1,0,0,0,177173,157502,19671,0,0,0,11,2260,2017,0,0,0,0,0,1908,1908,7279,1500,0,0,1,0,0,1.0,0,0,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
1035,5538019023,0,0,1,0,1,450940,332874,118066,0,0,0,26,5530,2012,0,433500,1,346800,1,1908,1908,6253,1731,0,0,1,0,0,1.0,0,0,3,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1036,5537003026,0,0,0,0,0,131233,104997,26236,0,1,7000,20,1635,1999,0,0,0,0,0,1908,1908,7500,1446,1,0,0,0,0,1.0,0,0,3,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1037,5534015027,0,0,0,0,1,503342,402460,100882,0,1,7000,20,6181,2003,0,420000,1,336000,1,1908,1908,6006,1332,1,0,0,0,0,1.0,0,0,3,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
