,PARCEL,Owned by Trust?,Owned by Business?,MAIL DIFFERENT FROM SITE?,MAIL OUTSIDE CA?,TITLECO1,ASSDTOTAL,ASSDLAND,ASSDSTCT,ASSDOTHR,EXEMPTCD,EXMPTAMT,PCNTIMPD,TAXAMT,DOCDATE_YEAR,MULTIPARCEL,PRICE,LENDER1,LOANAMOUT1,LOANTYPE1,YEARBLT,EFFYRBLT,LOTSQFT,TOTALSF,GRGTYPE,BLDGMAT,TOTUNITS,QUALCLAS,BLDGCOND,NOSTORY,ROOFMAT,FOUNDATN,BEDROOMS,BATHROOMS,FAMILYRM,DININGRM,POOL,PATIO,FIREPLCE,AIRMTHOD,HEATMTHD,VIEW,Did it sell?,GRANT DEED,INTERSPOUSAL,JOINT TENANT,Other,PARTNERSHIP,QUIT CLAIM,RE-RECORD,TAX DEED,TRUST TRANSFER,TRUSTEES,WARRANTY,Prediction,Actual
388,5579018034,0,0,0,0,0,504852,371707,133145,0,0,0,26,6235,2014,0,0,0,0,0,1983,1983,11788,1254,0,0,14,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,,
389,5579018035,0,0,0,0,1,340909,216451,124458,0,0,0,37,4234,2014,0,0,0,0,0,1983,1983,11788,1927,0,1,14,0,0,2.0,1,0,3,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,,
390,5577007118,0,0,0,0,1,326377,240823,85554,0,1,1,26,3991,2014,0,309000,0,0,0,1981,1982,108134,812,0,0,79,0,0,0.0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,,
391,5577007130,0,0,0,0,1,161074,58130,102944,0,1,1,64,2019,2014,0,0,0,0,0,1981,1982,108134,812,0,0,79,0,0,0.0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
392,5586008033,0,0,0,0,1,606281,441509,164772,0,1,1,27,7332,2014,0,574000,0,0,0,2006,2006,17951,1300,0,0,21,0,0,0.0,0,0,2,3,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
393,5586011035,1,0,0,0,1,591495,420068,171427,0,0,0,29,7263,2014,0,0,0,0,0,1990,1990,69261,1328,0,0,47,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
394,5586011039,1,0,1,1,1,596106,357664,238442,0,0,0,40,7326,2014,0,0,0,0,0,1990,1990,69261,1459,0,0,47,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,,
395,5576001027,0,0,1,1,1,398687,275457,123230,0,0,0,31,4943,2014,0,385000,0,0,0,1965,1968,18020,1190,0,1,40,1,1,1.0,1,0,2,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
396,5576001038,0,0,0,0,1,497064,332412,164652,0,1,1,33,6041,2014,0,480000,0,0,0,1965,1968,18020,1328,0,0,40,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
397,5576001042,0,0,0,0,1,346909,243354,103555,0,1,1,30,4227,2014,0,335000,0,0,0,1965,1968,18020,928,0,0,40,0,0,0.0,0,0,1,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
398,5576001064,0,0,1,0,0,205625,88310,117315,0,0,0,57,2622,2014,0,0,0,0,0,1965,1968,18020,879,0,1,40,1,1,0.0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
399,5586014073,0,0,0,0,1,575651,408766,166885,0,0,0,29,7042,2014,0,545000,0,0,0,1982,1982,10709,1056,0,0,1,0,0,0.0,0,0,2,3,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
400,5579007036,0,0,1,0,0,632400,448800,183600,0,0,0,29,7708,2015,0,16545,0,0,0,1994,1994,11294,1760,0,0,9,0,0,0.0,0,0,3,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,
401,5577007122,0,0,1,0,0,333540,168300,165240,0,0,0,50,4160,2015,0,0,0,0,0,1981,1982,108134,812,0,0,79,0,0,0.0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,,
402,5586011041,0,0,0,0,1,322641,55259,267382,0,1,1,83,3980,2015,0,0,0,0,0,1990,1990,69261,1464,0,0,47,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.0
403,5586011049,0,0,0,0,1,554525,332715,221810,0,1,1,40,6740,2015,0,0,0,0,0,1990,1990,69261,1347,0,0,47,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,,
404,5586011055,0,0,1,1,1,569554,398688,170866,0,0,0,30,7002,2015,0,550000,0,0,0,1990,1990,69261,1341,0,0,47,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
405,5586011060,0,0,0,0,1,189429,48543,140886,0,1,1,74,2361,2015,0,0,0,0,0,1990,1990,69261,1238,0,0,47,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
406,5585021022,0,0,0,0,1,578340,411060,167280,0,0,0,29,7110,2015,0,567000,0,0,0,1984,1988,10440,1094,0,0,12,0,0,0.0,0,0,2,3,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
407,5585021025,1,0,1,0,1,437833,292336,145497,0,1,1,33,5343,2015,0,0,0,0,0,1984,1988,10440,981,0,0,12,0,0,0.0,0,0,2,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,
408,5586014041,1,0,1,0,1,164071,57377,106694,0,0,0,65,2116,2015,0,0,0,0,0,1965,1965,15908,1067,0,1,24,1,1,1.0,1,0,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,,
409,5586014048,1,0,0,0,0,285428,110250,175178,0,1,1,61,3463,2015,0,0,0,0,0,1966,1966,15908,765,0,0,24,0,0,0.0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
410,5579019034,0,0,1,0,1,530000,370000,160000,0,0,0,30,6557,2017,0,0,0,0,0,1981,1981,7374,1422,0,0,5,0,0,0.0,0,0,2,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1.0,1.0
411,5577007110,1,0,0,0,1,253292,128174,125118,0,0,0,49,3221,2016,0,0,0,0,0,1981,1982,108134,1129,0,0,79,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,,
412,5577007161,0,0,1,0,0,367684,225911,141773,0,0,0,39,4598,2016,0,0,0,0,0,1981,1982,108134,1348,0,0,79,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.0
413,5586008036,1,0,1,0,1,621180,433500,187680,0,0,0,30,7595,2016,0,609000,0,0,0,2006,2006,17951,1330,0,0,21,0,0,0.0,0,0,2,3,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
414,5586011047,0,0,0,0,1,688000,480000,208000,0,0,0,30,8331,2016,0,688000,0,0,0,1990,1990,69261,1337,0,0,47,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
415,5586011053,0,0,0,0,0,663147,530519,132628,0,0,0,20,8124,2016,0,0,0,0,0,1990,1990,69261,1439,0,0,47,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1.0,1.0
416,5586011065,0,0,0,0,0,622200,433500,188700,0,0,0,30,8245,2016,0,0,0,0,0,1990,1990,69261,1434,0,0,47,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1.0,1.0
417,5586011073,1,0,1,0,0,308750,56451,252299,0,0,0,82,3896,2016,0,0,0,0,0,1990,1990,69261,1434,0,0,47,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,,
418,5586011075,0,0,1,0,1,850000,420000,430000,0,0,0,51,10352,2016,0,850000,0,0,0,1990,1990,69261,1423,0,0,47,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
419,5576001049,0,0,0,0,1,672180,468180,204000,0,1,1,30,8156,2016,0,0,0,0,0,1965,1968,18020,1768,0,1,40,0,0,0.0,1,0,2,2,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,,
420,5579007029,0,1,1,0,1,640000,448000,192000,0,0,0,30,7811,2017,0,730000,0,0,0,1994,1994,11294,1970,0,0,9,0,0,0.0,0,0,3,4,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,,
421,5577007119,0,0,1,0,1,234426,93766,140660,0,0,0,60,2912,2017,0,0,0,0,0,1981,1982,108134,1129,0,0,79,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,
422,5577007135,0,0,1,0,1,413185,238177,175008,0,0,0,42,5112,2017,0,0,0,0,0,1981,1982,108134,1129,0,0,79,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,
423,5577007144,0,0,0,0,1,341744,211040,130704,0,0,0,38,4174,2017,0,412000,0,0,0,1981,1982,107795,812,0,0,79,0,0,0.0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,,
424,5577007146,0,0,1,0,0,232991,89284,143707,0,0,0,62,2991,2017,0,0,0,0,0,1981,1982,108134,1348,0,0,79,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,
425,5577007151,0,0,0,0,1,367200,255000,112200,0,0,0,31,4545,2017,0,365000,0,0,0,1981,1982,108134,812,0,0,79,0,0,0.0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1.0,1.0
426,5577007154,0,0,1,0,0,479000,361000,118000,0,1,1,25,5831,2017,0,0,0,0,0,1981,1982,108134,1151,0,0,79,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,
427,5586008038,0,1,0,0,1,693100,513500,179600,0,0,0,26,8460,2017,0,0,0,0,0,2006,2006,17951,1440,0,0,21,0,0,0.0,0,0,3,3,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,,
428,5586011034,0,0,1,0,1,293995,150643,143352,0,0,0,49,3721,2017,0,0,0,0,0,1990,1990,69261,1456,0,0,47,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,,
429,5586011043,0,0,0,0,1,189157,40026,149131,0,0,0,79,2389,2017,0,0,0,0,0,1990,1990,69261,1500,0,0,47,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,
430,5586011068,0,0,0,0,0,498686,286479,212207,0,0,0,43,6072,2017,0,0,0,0,0,1990,1990,69261,1328,0,0,47,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
431,5586011069,0,0,1,1,1,344050,194746,149304,0,0,0,43,4306,2017,0,675100,0,0,0,1990,1990,69261,1238,0,0,47,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
432,5586011071,0,0,0,0,0,280067,46296,233771,0,0,0,83,3549,2017,0,0,0,0,0,1990,1990,69261,1347,0,0,47,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,
433,5586014117,0,0,0,0,1,373578,208109,165469,0,0,0,44,4663,2017,0,0,0,0,0,1990,1990,26353,1573,0,0,18,0,0,0.0,0,0,3,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.0
434,5576001045,0,0,0,0,1,411000,313000,98000,0,0,0,24,4987,2017,0,426500,0,0,0,1965,1968,18020,853,0,0,40,0,0,0.0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1.0,1.0
435,5579019035,0,0,0,0,1,283092,84919,198173,0,0,0,70,3577,2017,0,0,0,0,0,1981,1981,7374,1945,0,1,5,0,0,2.0,0,0,4,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,,
436,5577007105,0,0,0,0,0,171917,41728,130189,0,1,1,76,2132,1981,0,0,0,0,0,1981,1982,108134,812,0,0,79,0,0,0.0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,
437,5577007142,0,0,0,0,0,275832,89728,186104,0,1,1,67,3419,1981,0,0,0,0,0,1981,1982,108134,1348,0,0,79,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
438,5579039018,0,0,0,0,0,131234,52489,78745,0,0,0,60,1779,1985,0,75000,0,0,0,1980,1980,7171,985,0,0,4,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,
439,5579019033,0,0,1,1,0,214456,64327,150129,0,1,1,70,2692,1986,0,125000,0,0,0,1981,1981,7374,1422,0,0,5,0,0,0.0,0,0,2,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
440,5579018038,0,0,0,0,0,222620,77496,145124,0,0,0,65,2867,1987,0,135000,0,0,0,1983,1983,11788,1247,0,0,14,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
441,5586009019,0,0,0,0,0,151369,48770,102599,0,1,1,68,1919,1987,0,90000,0,0,0,1982,1982,7900,1004,0,0,6,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
442,5586014038,0,0,1,0,0,129324,38790,90534,0,0,0,70,1685,1988,0,80000,0,0,0,1965,1965,15908,784,0,0,24,0,0,0.0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
443,5577007111,0,0,0,0,0,181810,57492,124318,0,1,1,68,2266,1990,0,117000,0,0,0,1981,1982,108134,812,0,0,79,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
444,5577007120,0,0,0,0,0,266515,91217,175298,0,1,1,66,3295,1990,0,171500,0,0,0,1981,1982,108134,1129,0,0,79,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,,
445,5586009020,0,0,0,0,0,211597,67038,144559,0,1,1,68,2637,1990,0,134000,0,0,0,1982,1982,7900,987,0,0,6,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
446,5586014037,0,0,0,0,0,61845,23210,38635,0,1,1,62,816,1991,0,0,0,0,0,1965,1965,15908,1130,0,0,24,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,
447,5586011072,1,0,1,0,0,298736,50925,247811,0,1,1,83,3670,1992,0,200000,0,0,0,1990,1990,69261,1323,0,0,47,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
448,5586011058,0,0,0,0,0,328616,56005,272611,0,1,1,83,4050,1993,0,220000,0,0,0,1990,1990,69261,1445,0,0,47,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
449,5577007095,1,0,1,0,0,205755,91042,114713,0,0,0,56,2635,1994,0,0,0,0,0,1981,1982,108134,812,0,0,79,0,0,0.0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
450,5577007143,1,0,1,0,0,294224,147112,147112,0,0,0,50,3722,1994,0,0,0,0,0,1981,1982,108134,1348,0,0,79,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
451,5576001054,0,0,0,0,0,231153,84730,146423,0,1,1,63,2869,1995,0,0,0,0,0,1965,1968,18020,1328,0,0,40,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
452,5585021028,0,0,0,0,1,183820,54300,129520,0,1,1,70,2320,1997,0,131000,1,117900,0,1984,1988,10440,1108,0,0,12,0,0,0.0,0,0,2,3,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0
453,5586014121,0,0,0,0,1,303917,144933,158984,0,1,1,52,3747,1998,0,225000,1,180000,0,1990,1990,26353,1537,0,0,18,0,0,0.0,0,0,3,3,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,1.0
454,5577007134,0,0,0,0,1,208564,89384,119180,0,0,0,57,2688,1999,0,157500,1,126000,0,1981,1982,108134,1151,0,0,79,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0
455,5577007163,0,0,0,0,1,143009,49918,93091,0,0,0,65,1887,1999,0,108000,1,86400,0,1981,1982,108134,812,0,0,79,0,0,0.0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0
456,5576001053,0,0,0,0,0,221860,99891,121969,0,1,1,55,2731,0,0,0,0,0,0,1965,1968,18020,853,0,0,40,0,0,0.0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
457,5579019032,1,0,1,0,0,485953,281068,204885,0,0,0,42,6033,0,0,0,0,0,0,1981,1981,7374,1456,0,0,5,0,0,0.0,0,0,2,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
458,5580002030,0,0,0,0,1,610262,366158,244104,0,1,1,40,7420,2008,0,550000,1,440000,1,1961,1963,27031,1166,0,1,2,0,0,2.0,1,0,2,2,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
459,5579019037,0,0,1,0,1,618182,309091,309091,0,0,0,50,7683,2017,0,830000,1,622500,1,2008,2008,5193,2707,0,0,1,0,0,0.0,0,0,4,4,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
460,5579019038,0,0,0,0,1,861900,510000,351900,0,0,0,41,10674,2017,0,860000,1,636150,1,2008,2008,5193,2707,0,0,1,0,0,0.0,0,0,4,4,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
461,5576017105,0,0,1,0,1,219406,76594,142812,0,0,0,65,2803,2001,0,169000,1,160000,1,1958,1960,41111,915,0,0,25,0,0,0.0,0,0,2,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
462,5576017089,0,0,0,0,1,176917,94314,82603,0,1,1,47,2206,2002,0,139000,1,111200,1,1958,1960,41111,815,0,0,25,0,0,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
463,5586014124,0,0,1,0,1,193417,119545,73872,0,0,0,38,2387,2002,0,155000,1,139500,1,1956,1958,9555,645,0,0,10,0,0,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
464,5576017093,0,0,0,0,1,519000,409000,110000,0,1,1,21,6303,2004,0,445000,1,445000,1,1958,1960,41111,1090,0,0,25,0,0,0.0,0,0,2,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
465,5576017097,0,0,1,1,1,445958,361996,83962,0,0,0,19,5504,2004,0,400000,1,320000,1,1958,1960,41111,894,0,0,25,0,0,0.0,0,0,2,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
466,5576017082,0,0,0,0,1,472685,345340,127345,0,1,1,27,5757,2009,0,425000,1,340000,1,1958,1960,41111,1192,0,0,25,0,0,0.0,0,0,2,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,,
467,5586014125,0,0,0,0,1,431618,321886,109732,0,0,0,25,5248,2009,0,389000,1,330650,1,1956,1958,9555,967,0,0,10,0,0,0.0,0,0,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
468,5576017104,0,0,0,0,1,452598,248377,204221,0,1,1,45,5504,2010,0,410000,1,328000,1,1958,1960,41111,964,0,0,25,0,0,0.0,0,0,2,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0
469,5576017086,0,0,0,0,1,304090,178964,125126,0,1,1,41,3726,2011,0,260000,1,208000,1,1958,1960,41111,855,0,0,25,0,0,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
470,5580002021,0,0,0,0,1,416667,292642,124025,0,1,1,30,5099,2012,0,385000,1,308000,1,1961,1961,27031,1239,0,0,8,0,0,0.0,0,0,2,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
471,5586014091,0,0,0,0,1,185677,148543,37134,0,1,1,20,2262,2012,0,175000,1,131250,1,1958,1960,7646,590,0,0,12,0,0,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
472,5586014087,0,0,1,1,1,323614,212207,111407,0,0,0,34,4006,2012,0,305000,1,200000,1,1958,1960,7646,840,0,0,12,0,0,0.0,0,0,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0
473,5586014126,0,0,0,0,1,448902,359122,89780,0,1,1,20,5369,2013,0,425000,1,335200,1,1956,1956,9555,943,0,0,10,0,0,0.0,0,0,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
474,5586014127,1,0,0,0,1,465793,372423,93370,0,1,1,20,5573,2013,0,439000,1,417000,1,1956,1958,9555,988,0,0,10,0,0,0.0,0,0,2,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,,
475,5576017103,0,0,0,0,1,433058,335884,97174,0,0,0,22,5268,2014,0,410000,1,328000,1,1958,1960,41111,915,0,0,25,0,0,0.0,0,0,2,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
476,5576017085,0,0,0,0,1,343802,221608,122194,0,0,0,36,4279,2014,0,332000,1,265600,1,1958,1960,41111,787,0,0,25,0,0,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
477,5576017090,0,0,0,0,1,348559,247160,101399,0,0,0,29,4262,2014,0,330000,1,292500,1,1958,1960,41111,960,0,0,25,0,0,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
478,5586014085,0,0,1,0,1,269340,194348,74992,0,0,0,28,3344,2014,0,255000,1,191250,1,1958,1960,7646,590,0,0,12,0,0,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
479,5580002022,0,0,0,0,1,503880,353940,149940,0,1,1,30,6140,2015,0,494000,1,370500,1,1961,1961,27031,979,0,0,8,0,0,0.0,0,0,2,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0
480,5586014123,0,0,0,0,1,413100,310080,103020,0,1,1,25,4926,2015,0,405000,1,304000,1,1956,1958,9555,674,0,0,10,0,0,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
481,5586014086,1,0,1,0,1,99436,26404,73032,0,0,0,73,1315,2015,0,0,1,100000,1,1958,1960,7646,550,0,0,12,0,0,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,
482,5580002023,0,0,0,0,1,498117,391802,106315,0,0,0,21,6153,2016,0,0,1,356000,1,1961,1969,27031,939,0,0,8,0,0,0.0,0,0,2,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1.0,1.0
483,5580002026,0,0,0,0,1,555900,387600,168300,0,1,1,30,6760,2016,0,545000,1,490500,1,1961,1961,27031,952,0,0,8,0,0,0.0,0,0,2,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
484,5576017101,1,0,0,0,1,461723,299498,162225,0,1,1,35,5630,2016,0,0,1,246500,1,1958,1960,41111,1271,0,0,25,0,0,0.0,0,0,2,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
485,5586014130,0,0,0,0,1,437580,328068,109512,0,1,1,25,5237,2016,0,0,1,323000,1,1956,1958,9555,1002,0,0,10,0,0,0.0,0,0,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
486,5586008028,0,0,1,0,1,553673,272176,281497,0,0,0,51,6739,2017,0,727000,1,545250,1,1981,1981,9017,1594,0,0,6,0,0,0.0,0,0,3,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
487,5580002029,0,0,1,0,1,135065,60781,74284,0,0,0,55,1835,2017,0,0,1,300000,1,1961,1961,27031,1166,0,0,2,0,0,0.0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
488,5580002027,0,1,1,0,1,124438,27486,96952,0,0,0,78,1695,2017,0,382500,1,200000,1,1961,1961,27031,939,0,0,8,0,0,0.0,0,0,2,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,,
489,5576017100,0,0,0,0,1,447800,379400,68400,0,0,0,15,5526,2017,0,593000,1,474400,1,1958,1960,41111,894,0,0,25,0,0,0.0,0,0,2,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,,
490,5576017102,0,0,0,0,1,523000,418000,105000,0,0,0,20,6344,2017,0,572000,1,424000,1,1958,1960,41111,964,0,0,25,0,0,0.0,0,0,2,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
491,5576017084,0,0,0,0,1,42552,13598,28954,0,0,0,68,606,2017,0,362500,1,344375,1,1958,1960,41111,855,0,0,25,0,0,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
492,5586014122,0,0,0,0,1,159100,93806,65294,0,0,0,41,1896,2017,0,456000,1,378000,1,1956,1958,9555,669,0,0,10,0,0,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
