,PARCEL,Owned by Trust?,Owned by Business?,MAIL DIFFERENT FROM SITE?,MAIL OUTSIDE CA?,TITLECO1,ASSDTOTAL,ASSDLAND,ASSDSTCT,ASSDOTHR,EXEMPTCD,EXMPTAMT,PCNTIMPD,TAXAMT,DOCDATE_YEAR,MULTIPARCEL,PRICE,LENDER1,LOANAMOUT1,LOANTYPE1,YEARBLT,EFFYRBLT,LOTSQFT,TOTALSF,GRGTYPE,BLDGMAT,TOTUNITS,QUALCLAS,BLDGCOND,NOSTORY,ROOFMAT,FOUNDATN,BEDROOMS,BATHROOMS,FAMILYRM,DININGRM,POOL,PATIO,FIREPLCE,AIRMTHOD,HEATMTHD,VIEW,Did it sell?,FINAL DIST,GIFT,GRANT DEED,INTERSPOUSAL,JOINT TENANT,MISC,NAME CHANGE,Other,PARTNERSHIP,QUIT CLAIM,RE-RECORD,RECEIVERS DEED,SPECIAL WARRANTY,TAX DEED,TRUST TRANSFER,TRUSTEES,WARRANTY,Prediction,Actual
356,4340028045,1,0,1,0,0,552858,341957,210901,0,0,0,38,6870,2013,0,0,0,0,0,1975,1975,37263,1451,1,1,37,1,1,0.0,1,0,2,3,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
357,4340028049,0,0,0,0,1,727541,372643,354898,0,0,0,49,8879,2003,0,615000,1,461250,1,1975,1975,37263,1451,0,1,37,1,1,2.5,1,0,2,3,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
358,4339004166,1,0,0,0,1,132366,46283,86083,0,1,7000,65,1807,2005,0,0,0,0,0,1973,1973,47398,768,0,1,85,1,1,1.0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,
359,4339019042,0,0,0,0,0,243648,48723,194925,0,1,7000,80,3132,1986,0,150000,0,0,0,1974,1974,25433,1234,0,1,24,1,1,2.0,1,0,2,3,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
360,4340006037,0,0,0,0,0,312255,109441,202814,0,1,7000,65,3967,1988,0,200000,0,0,0,1974,1974,16480,1228,0,1,16,1,1,2.0,1,0,2,3,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
361,4337011113,0,0,0,0,1,975000,617500,357500,0,0,0,37,11987,2014,0,975000,1,750000,1,1979,1979,4914,2039,1,1,1,1,1,1.0,1,1,2,3,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
362,5529008034,0,0,1,0,1,199054,96661,102393,0,0,0,51,2688,2009,0,0,0,0,0,1970,1971,32042,1231,0,1,53,0,0,0.0,0,0,2,2,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
363,5555003049,0,0,0,0,1,540000,425900,114100,0,0,0,21,6669,2015,0,648000,1,518400,1,1973,1973,20528,1125,0,1,35,1,1,4.0,0,0,2,2,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
364,5530014036,1,0,0,0,1,688486,540283,148203,0,1,7000,22,8347,2013,0,675000,1,540000,1,1982,1983,6077,1600,0,0,6,1,1,2.0,0,0,2,3,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
365,5554025139,0,0,0,0,1,318185,126566,191619,0,1,7000,60,4016,1999,0,0,1,150000,0,1984,1984,9467,1577,0,1,12,1,1,2.0,0,0,2,2,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
366,5529008071,0,0,0,0,1,159414,63764,95650,0,0,0,60,2214,2014,0,0,0,0,0,1970,1971,32042,975,0,1,53,0,0,1.0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
367,5530021028,0,0,1,1,1,255110,100991,154119,0,1,7000,60,3262,1991,0,170000,0,136000,1,1981,1981,11981,1163,0,1,14,1,1,2.0,1,0,2,2,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
368,5554020052,0,0,0,0,1,356453,233295,123158,0,1,7000,35,4445,2001,0,290000,1,232000,1,1972,1972,30250,1194,0,1,50,1,1,1.0,1,0,2,2,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
369,5555003053,1,0,0,0,0,226539,50503,176036,0,1,7000,78,2913,2007,0,0,0,0,0,1973,1973,20528,881,0,1,35,1,1,3.0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
370,5554024052,1,0,0,0,1,469975,198835,271140,0,0,0,58,5781,2007,0,0,0,0,0,1961,1966,8552,1423,0,1,16,1,1,4.0,1,0,2,2,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
371,5529004039,0,0,1,1,1,742836,466904,275932,0,0,0,37,9063,2007,0,0,0,0,0,1981,1981,31290,1600,0,1,35,1,1,3.0,1,0,2,2,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
372,5554020061,1,0,1,0,1,376000,297000,79000,0,0,0,21,4733,2013,0,0,0,0,0,1972,1972,30250,681,0,1,50,1,1,1.0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
373,4339010056,0,0,0,0,1,205438,41078,164360,0,1,7000,80,2689,1991,0,0,1,69000,0,1981,1981,14179,1375,0,1,18,1,1,1.0,1,0,2,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
374,5555003051,0,0,0,0,1,278777,142970,135807,0,0,0,49,3615,2000,0,218000,1,174400,0,1973,1973,20528,1115,0,1,35,1,1,1.0,1,0,2,2,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
375,5554020042,0,0,0,0,1,460376,204611,255765,0,0,0,56,5770,2000,0,360000,1,252700,0,1979,1979,9437,1510,1,1,1,1,1,2.0,1,0,2,2,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
376,5554017024,0,0,0,0,1,475685,289222,186463,0,1,7000,39,5846,2002,0,387000,1,267000,1,1980,1980,15535,1172,0,1,10,1,1,2.0,1,0,2,3,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0
377,5554017019,0,0,0,0,1,462632,337260,125372,0,0,0,27,5775,2000,0,369000,1,295200,1,1980,1980,15535,1172,0,1,10,1,1,2.0,1,0,2,3,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0
378,5554017018,0,0,0,0,1,612194,422210,189984,0,1,7000,31,7441,2012,0,0,0,0,0,1980,1980,15535,1172,0,1,10,1,1,2.0,1,0,2,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
379,5529008066,1,0,0,0,0,150239,44985,105254,0,1,7000,70,2027,1993,0,0,1,92000,1,1970,1971,32042,1031,0,1,53,1,1,0.0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
380,5529008046,0,0,0,0,1,177056,84825,92231,0,0,0,52,2422,1994,0,126691,1,113400,1,1970,1971,32042,1009,0,1,53,1,1,0.0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
381,5555003050,0,0,1,0,1,249363,113556,135807,0,0,0,54,3190,2015,0,648000,1,155000,1,1973,1973,20528,1114,0,1,35,1,1,4.0,1,0,2,2,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
382,5554024046,0,0,0,0,1,243117,113320,129797,0,0,0,53,3210,1998,0,183000,0,164700,1,1961,1966,8552,1398,0,1,16,1,1,1.0,1,0,2,2,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
383,5530005037,0,0,0,0,1,419958,130127,289831,0,0,0,69,5289,2003,0,355000,1,200000,1,1981,1981,15487,1581,0,1,16,1,1,3.0,1,0,2,2,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
384,5529004057,0,0,0,0,1,272587,96835,175752,0,0,0,64,3566,2009,0,0,1,250000,1,1981,1981,31290,1600,0,1,35,1,1,1.0,1,0,2,2,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
385,5529008083,0,0,0,0,1,522000,406600,115400,0,0,0,22,6457,2014,0,522000,1,265000,1,1970,1971,32042,1079,0,1,53,1,1,0.0,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
386,5554024049,0,0,0,0,1,492912,379023,113889,0,1,7000,23,6035,2004,0,425000,1,333700,1,1961,1966,8552,1077,0,1,16,1,1,1.0,1,0,1,2,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
387,5529008048,0,0,1,1,1,448000,353000,95000,0,1,7000,21,5508,2009,0,0,1,395000,1,1970,1971,32042,1031,0,1,53,1,1,0.0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0
388,5530005034,0,0,0,0,1,615000,438300,176700,0,0,0,29,7561,2014,0,615000,1,399750,1,1981,1981,15487,1403,0,1,16,1,1,3.0,1,0,2,2,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
389,5529008076,0,0,0,0,1,445704,339965,105739,0,1,7000,24,5475,2013,0,435000,1,413250,1,1970,1971,32042,876,0,1,53,1,0,1.0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
390,5528016050,0,0,0,0,1,681378,528520,152858,0,0,0,22,8345,2005,0,587500,1,470000,1,1975,1975,12547,1534,0,1,10,1,1,2.0,1,0,2,3,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
391,5529004050,0,1,1,0,0,764000,550000,214000,0,0,0,28,9310,2016,0,678000,1,527000,1,1981,1981,31290,1600,0,1,35,1,1,3.0,1,0,2,2,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
392,4339019063,0,0,1,0,1,263855,52606,211249,0,0,0,80,3476,2015,0,0,0,0,0,1983,1983,11806,1875,0,1,12,1,1,2.5,1,0,2,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,
393,5560023100,1,0,0,0,1,393330,205640,187690,0,1,7000,48,4889,2007,0,0,0,0,0,1982,1982,20274,1432,0,1,22,1,1,2.0,1,0,2,2,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,
394,5528016049,1,0,1,0,1,173349,69709,103640,0,0,0,60,2406,2005,0,0,0,0,0,1975,1975,12547,1538,0,1,10,1,1,3.0,1,0,2,3,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
395,4340024095,0,1,1,0,0,398683,213200,185483,0,0,0,47,5022,0,0,0,0,0,0,1990,1990,36106,1189,0,1,41,1,1,1.0,1,0,2,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
396,5529008077,0,0,0,0,1,247167,104014,143153,0,1,7000,58,3155,1991,0,168000,1,126000,0,1970,1971,32042,909,0,1,53,1,1,0.0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
397,4339017056,0,0,1,0,1,338774,127104,211670,0,1,7000,62,4257,1997,0,250000,1,187500,0,1990,1990,7250,1517,0,1,6,1,1,2.0,1,0,2,3,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
398,5554025065,0,0,0,0,1,680219,460303,219916,0,0,0,32,8372,2003,0,575000,1,460000,1,1979,1979,27774,2441,0,1,19,1,1,3.0,1,0,2,3,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
399,5554025064,1,0,0,0,1,332560,149651,182909,0,1,7000,55,4193,2001,0,0,0,0,0,1979,1979,27774,1655,0,1,19,1,1,3.0,1,0,1,2,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
400,5529008055,1,0,0,0,1,462000,370000,92000,0,1,7000,20,5666,2010,0,0,0,0,0,1970,1980,32042,907,0,1,53,1,1,1.0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
401,5554025062,0,0,1,0,0,907701,692903,214798,0,0,0,24,11029,2013,0,0,0,0,0,1979,1979,27774,2373,0,1,19,1,1,3.0,1,0,2,3,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
402,4337003093,1,0,0,0,0,334910,34864,300046,0,1,7000,90,4215,2008,0,0,0,0,0,1981,1981,11253,1636,0,1,12,1,1,1.0,1,0,2,2,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,
403,5554004065,0,0,0,0,0,317519,215095,102424,0,0,0,32,4069,1998,0,239000,0,0,0,1929,1959,45409,1041,0,1,41,1,1,1.0,1,0,2,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
404,5554025060,0,0,1,1,1,723247,578599,144648,0,0,0,20,8871,2008,0,675000,0,0,0,1979,1979,27774,2348,0,1,19,1,1,3.0,1,0,2,3,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
405,4337005145,0,0,0,0,1,207323,41459,165864,0,1,7000,80,2740,1995,0,150000,1,70000,1,1981,1981,4934,1241,0,1,5,1,1,3.0,1,0,1,2,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
406,5554024044,0,0,0,0,1,445181,230377,214804,0,0,0,48,5573,2009,0,414500,1,331427,1,1961,1966,8552,1423,0,1,16,1,1,2.0,1,0,2,2,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
407,4337005146,0,0,0,0,1,475748,336918,138830,0,0,0,29,5960,2010,0,0,1,403000,1,1981,1981,4934,1241,0,1,5,1,1,3.0,1,0,1,2,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
408,5554025063,0,0,0,0,1,728604,578599,150005,0,0,0,21,8938,2008,0,680000,1,408000,1,1979,1979,27774,2441,0,1,19,1,1,1.0,1,0,2,3,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0
409,5560023063,0,0,0,0,1,522549,318337,204212,0,0,0,39,6391,2015,0,650000,1,487500,1,1982,1983,13526,1235,0,1,16,1,1,1.0,1,0,2,2,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
410,5560023061,0,0,1,1,1,635000,494900,140100,0,0,0,22,7795,2006,0,890000,1,650000,1,1982,1983,13526,1433,1,1,16,1,1,1.0,1,0,2,2,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
411,5560023057,0,0,1,0,0,650000,438300,211700,0,0,0,33,7962,2014,0,650000,1,652961,1,1982,1983,13526,1235,1,1,16,1,1,1.0,1,0,2,2,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
412,5554002026,0,0,0,0,0,270103,56042,214061,0,1,7000,79,3446,2000,0,0,0,0,0,1953,1972,14417,1139,0,1,7,1,1,2.0,1,0,2,2,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
413,5554025051,0,0,1,0,0,390310,160222,230088,0,1,7000,59,4902,2000,0,0,0,0,0,1979,1979,27774,2441,0,1,19,1,1,1.0,1,0,2,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
414,4337005144,0,0,0,0,0,633474,312622,320852,0,1,7000,51,7726,2013,0,0,0,0,0,1981,1985,4934,1351,0,1,5,1,1,3.0,1,0,2,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0
415,4337005143,1,0,0,0,0,616098,347801,268297,0,0,0,44,7524,2013,0,0,0,0,0,1981,1981,4934,1363,0,1,5,1,1,3.0,1,0,2,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,
416,4337005147,0,0,0,0,1,273703,12982,260721,0,1,7000,95,3523,1986,0,34000,0,0,0,1981,1981,4934,1408,0,1,5,1,1,3.0,1,0,2,3,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
417,5555005154,0,0,0,0,1,825629,387628,438001,0,0,0,53,10047,2011,0,790000,1,632000,1,1981,1981,11508,1977,0,0,13,1,1,0.0,1,0,2,3,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0
418,5529008036,0,0,0,0,1,480000,371000,109000,0,0,0,23,5968,2008,0,519000,1,415000,1,1970,1971,32042,1138,0,1,53,0,1,1.0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
419,5530001047,0,0,0,0,1,202170,61299,140871,0,1,7000,70,2661,1998,0,155000,1,124000,1,1979,1979,7627,1529,0,1,6,1,1,2.0,1,0,2,3,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
420,5555003058,0,0,0,0,1,577446,465972,111474,0,0,0,19,7107,2015,0,612000,1,312000,1,1973,1973,20528,1124,0,1,35,1,1,4.0,1,0,2,2,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
421,4340024063,0,0,0,0,1,437000,245000,192000,0,0,0,44,5450,2009,0,424500,1,416466,1,1973,1978,37478,781,0,1,66,1,1,1.0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
422,5555003043,0,0,0,0,0,194276,63054,131222,0,1,7000,68,2536,2004,0,0,0,0,0,1973,1973,20528,881,0,1,35,1,1,4.0,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
423,5529004041,0,0,1,1,1,737955,487652,250303,0,1,7000,34,8924,2013,0,723500,0,0,0,1981,1981,31290,1600,0,1,35,1,1,1.0,1,0,2,2,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
424,5555003054,0,0,0,0,1,410000,297000,113000,0,0,0,28,5058,2015,0,460000,1,414000,1,1973,1973,20528,884,0,1,35,1,1,3.0,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0
425,5530005025,0,0,0,0,1,657886,463784,194102,0,0,0,30,8072,2016,0,685000,1,548000,1,1981,1981,15487,1627,0,1,16,1,1,1.0,1,0,3,2,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
426,5528016055,0,0,0,0,1,660921,447721,213200,0,0,0,32,8024,2015,0,825000,1,525000,1,1975,1975,12547,1534,0,1,10,1,1,2.5,1,0,2,3,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
427,5530005035,0,0,0,0,1,243117,73996,169121,0,1,7000,70,3153,1998,0,183000,0,0,0,1981,1981,15487,1908,0,1,16,1,1,1.0,1,0,3,2,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
428,5560024041,0,0,0,0,1,354102,140209,213893,0,1,7000,60,4428,1999,0,0,1,240000,0,1981,1981,8627,1406,0,1,10,1,1,3.0,1,0,2,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
429,5554004059,0,0,1,1,1,438591,348221,90370,0,0,0,21,5470,2013,0,0,0,0,0,1929,1959,45409,707,0,1,41,1,1,3.0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
430,5554017022,1,0,0,0,0,316753,135958,180795,0,1,7000,57,3988,1997,0,0,0,0,0,1980,1980,15535,1172,1,1,10,1,1,2.0,1,0,2,3,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
431,5530005033,0,0,0,0,1,234443,83621,150822,0,0,0,64,3114,2000,0,187000,1,168300,0,1981,1981,15487,1443,0,1,16,1,1,3.0,1,0,2,2,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
432,5554018034,0,0,0,0,1,453982,250779,203203,0,1,7000,45,5609,2000,0,355000,0,319500,0,1982,1982,15393,1565,0,1,10,1,1,2.0,1,0,2,3,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
433,5554025058,0,0,0,0,1,659926,434103,225823,0,0,0,34,8102,2014,0,647000,1,417000,1,1979,1979,27774,1655,0,1,19,1,1,3.0,1,0,1,2,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
434,5554025059,0,0,1,1,1,1003290,802634,200656,0,1,7000,20,12067,2007,0,900000,1,600000,1,1979,1979,27774,2441,0,1,19,1,1,3.0,1,0,2,3,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
435,5554019031,0,0,1,0,1,247825,79955,167870,0,0,0,68,3290,2003,0,0,0,0,0,1980,1980,8440,1763,0,1,5,1,1,3.0,1,0,2,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
436,4392014077,1,0,0,0,1,504850,159424,345426,0,1,7000,68,6197,1997,0,380000,1,150000,0,1965,1965,32195,1672,0,1,147,1,1,1.0,1,0,2,3,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
437,5529001125,0,0,0,0,1,226297,45254,181043,0,0,0,80,3014,2008,0,0,1,226000,1,1965,1966,38900,1401,0,1,62,1,1,1.0,1,0,2,2,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
438,4340018103,0,0,0,0,1,688423,589314,99109,0,1,7000,14,8322,2013,0,0,0,0,0,1963,1963,28148,1154,0,0,91,1,1,1.0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
439,5555003080,0,0,0,0,1,174798,48506,126292,0,1,7000,72,2333,1997,0,0,1,103200,1,1970,1975,31392,1431,0,1,41,1,1,3.0,1,0,2,2,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
440,5555002076,0,0,0,0,1,370853,190669,180184,0,1,7000,49,4630,1999,0,290000,1,232000,0,1975,1975,84581,1532,0,1,95,1,1,0.0,1,0,2,2,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
441,4339004108,0,0,0,0,1,251974,175524,76450,0,1,7000,30,3205,2001,0,205000,1,122000,1,1973,1973,47398,768,0,1,85,1,1,4.0,1,0,1,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
442,5529001108,0,0,1,1,1,683067,442519,240548,0,0,0,35,8354,2008,0,625000,1,245000,1,1965,1966,38900,1406,0,1,62,1,1,1.0,1,0,2,2,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0
443,5555003078,0,0,0,0,1,554000,446000,108000,0,1,7000,19,6758,2005,0,534500,1,422406,1,1970,1975,31392,1258,0,1,41,1,1,1.0,1,0,2,2,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
444,5555003081,1,0,1,0,0,613740,478800,134940,0,0,0,22,7538,0,0,0,0,0,0,1970,1975,31392,1258,0,1,41,1,1,3.0,1,0,2,2,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
445,5555003079,0,0,0,0,0,175411,35072,140339,0,1,7000,80,2342,1986,0,108000,0,0,0,1970,1975,31392,1488,0,1,41,1,1,1.0,1,0,2,2,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
446,5554020063,0,0,0,0,1,98906,19775,79131,0,1,7000,80,1414,1996,0,73000,0,0,0,1972,1972,30250,714,0,1,50,1,1,1.0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
447,5554020089,0,0,1,1,1,376000,289000,87000,0,1,7000,23,4651,2009,0,420000,0,0,0,1972,1972,30250,681,0,1,50,1,1,1.0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
448,5554019030,0,0,0,0,0,469326,127881,341445,0,1,7000,73,5803,2003,0,0,0,0,0,1980,1980,8440,1883,0,1,5,0,0,2.0,1,0,3,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
449,5531023033,0,0,0,0,1,307162,159221,147941,0,0,0,48,3957,2001,0,245000,1,232750,1,1979,1979,15752,1299,0,1,18,1,1,1.0,1,0,2,2,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
450,4337008092,0,0,1,0,1,307285,193346,113939,0,1,7000,37,3862,2002,0,250000,1,225000,1,1967,1981,18838,981,0,1,28,1,1,3.0,1,0,2,2,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
