,PARCEL,Owned by Trust?,Owned by Business?,MAIL DIFFERENT FROM SITE?,MAIL OUTSIDE CA?,TITLECO1,ASSDTOTAL,ASSDLAND,ASSDSTCT,ASSDOTHR,EXEMPTCD,EXMPTAMT,PCNTIMPD,TAXAMT,DOCDATE_YEAR,MULTIPARCEL,PRICE,LENDER1,LOANAMOUT1,LOANTYPE1,YEARBLT,EFFYRBLT,LOTSQFT,TOTALSF,GRGTYPE,BLDGMAT,TOTUNITS,QUALCLAS,BLDGCOND,NOSTORY,ROOFMAT,FOUNDATN,BEDROOMS,BATHROOMS,FAMILYRM,DININGRM,POOL,PATIO,FIREPLCE,AIRMTHOD,HEATMTHD,VIEW,Did it sell?,GRANT DEED,IN LIEU OF FORC,INTERSPOUSAL,JOINT TENANT,NAME CHANGE,Other,PARTNERSHIP,PERSONAL REP,QUIT CLAIM,RE-RECORD,TAX DEED,TRUST TRANSFER,TRUSTEES,WARRANTY,Prediction,Actual
436,4335012160,0,0,0,0,1,496000,268000,228000,0,0,0,46,5985,2016,0,585000,1,526500,1,1973,1983,40236,770,0,0,105,0,0,0.0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
437,4335012161,0,0,0,0,1,566000,306000,260000,0,1,7000,46,6733,2007,0,561000,1,448800,1,1973,1983,40236,720,0,0,105,0,0,0.0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
438,4335012162,0,1,1,0,1,609149,357266,251883,0,0,0,41,7342,2017,0,680000,0,0,0,1973,1983,40236,930,0,0,105,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
439,4335012163,0,1,1,1,1,557000,297000,260000,0,0,0,47,6627,2017,0,585000,0,0,0,1973,1983,40236,740,0,0,105,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
440,4335012164,0,0,0,0,1,629000,126000,503000,0,0,0,80,7568,2016,0,629000,0,0,0,1973,1983,40236,720,0,0,105,0,0,0.0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
441,4335012165,0,0,1,0,1,357567,250404,107163,0,0,0,30,4334,2012,0,0,0,0,0,1973,1983,40236,740,0,0,105,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
442,4335012166,0,0,1,1,1,538000,291000,247000,0,1,7000,46,6398,2007,0,562000,1,322000,1,1973,1983,40236,680,0,0,105,0,0,0.0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
443,4335012167,0,0,0,0,1,365000,285300,79700,0,1,7000,22,4322,2007,0,332000,1,265600,1,1973,1983,40236,420,0,0,105,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
444,4335012168,0,0,0,0,1,403191,282235,120956,0,1,7000,30,4793,2012,0,380000,0,0,0,1973,1983,40236,720,0,0,105,0,0,0.0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
445,4335012169,0,0,0,0,1,579000,299000,280000,0,1,7000,48,6891,2012,0,0,0,0,0,1973,1983,40236,770,0,0,105,0,0,0.0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
446,4334016072,0,1,1,0,1,699031,468018,231013,0,0,0,33,8394,2016,1,0,1,990000,1,1974,1974,28323,1808,0,0,33,0,0,0.0,0,0,2,2,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
447,5510026052,0,0,1,0,1,480486,192194,288292,0,0,0,60,5810,2002,1,0,0,0,0,1974,1974,24999,1051,0,0,67,0,0,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
448,5510026054,0,0,1,0,1,76149,12617,63532,0,0,0,83,970,2002,1,0,0,0,0,1974,1974,24999,569,0,0,67,0,0,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
449,5510026056,0,0,1,0,1,82955,12617,70338,0,0,0,85,1055,2002,1,0,0,0,0,1974,1974,24999,658,0,0,67,0,0,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
450,5510026071,0,0,1,0,1,76149,12617,63532,0,0,0,83,970,2004,1,0,0,0,0,1974,1974,24999,569,0,0,67,0,0,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
451,5510026077,0,0,0,0,1,82955,12617,70338,0,1,7000,85,971,2002,1,0,0,0,0,1974,1974,24999,658,0,0,67,0,0,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
452,5510026080,1,0,1,0,1,80779,12617,68162,0,0,0,84,1028,2004,1,0,0,0,0,1974,1974,24999,630,0,0,67,0,0,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
453,5510026096,0,0,1,0,1,85528,12617,72911,0,0,0,85,1084,2004,1,0,0,0,0,1974,1974,24999,630,0,0,67,0,0,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
454,5510026099,0,0,0,0,1,87833,12617,75216,0,0,0,86,1113,2005,1,0,0,0,0,1974,1974,24999,658,0,0,67,0,0,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
455,5510026105,0,0,1,0,1,85528,12617,72911,0,0,0,85,1084,2004,1,0,0,0,0,1974,1974,24999,630,0,0,67,0,0,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
456,5510026107,1,0,1,0,1,80475,12617,67858,0,0,0,84,1022,2002,1,0,0,0,0,1974,1974,24999,569,0,0,67,0,0,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
457,4334016052,1,0,0,0,1,353215,223056,130159,0,1,7000,37,4271,2013,0,0,0,0,0,1974,1974,28323,1773,0,0,33,0,0,0.0,0,0,2,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,
458,4334016054,1,0,0,0,1,268271,68782,199489,0,1,7000,74,3261,2003,0,0,1,154500,1,1974,1974,28323,1831,0,1,33,1,1,3.0,1,0,2,2,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
459,4334016056,0,0,1,0,1,571101,360611,210490,0,0,0,37,6941,2009,0,525000,0,0,0,1974,1974,28323,1533,0,0,33,0,0,0.0,0,0,2,2,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
460,4334016057,0,0,0,0,1,696955,500040,196915,0,0,0,28,8356,2012,0,670000,1,502500,1,1974,1979,28323,1511,0,0,33,0,0,0.0,0,0,2,2,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
461,4334016055,0,0,0,0,1,395305,138436,256869,0,0,0,65,4857,2005,0,0,1,513750,1,1974,1974,28323,1804,0,0,33,0,0,0.0,0,0,2,2,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
462,4334016053,0,0,1,0,0,457084,186181,270903,0,0,0,59,5593,2013,0,0,1,117500,1,1974,1974,28323,1786,0,0,33,0,0,0.0,0,0,2,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,
463,4334016051,0,0,0,0,0,449464,266635,182829,0,1,7000,41,5410,1994,0,0,0,0,0,1974,1974,28323,1596,0,0,33,0,0,0.0,0,0,2,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
464,4334016050,0,0,0,0,1,522813,140107,382706,0,1,7000,73,6293,1992,0,350000,0,280000,1,1974,1974,28323,1808,0,0,33,0,0,0.0,0,0,2,2,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
465,4334016048,0,0,0,0,1,399326,234105,165221,0,0,0,41,4893,2002,0,320000,1,125000,1,1974,1974,28323,1520,0,0,33,0,0,0.0,0,0,2,2,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
466,4334016047,0,0,1,0,0,140058,50332,89726,0,0,0,64,1805,2011,0,0,0,0,0,1974,1974,28323,1560,0,0,33,0,0,0.0,0,0,2,2,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
467,4334016049,1,0,1,0,0,127151,42783,84368,0,1,7000,66,1583,2011,0,0,0,0,0,1974,1974,28323,1930,0,0,33,0,0,0.0,0,0,2,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
468,4334016063,0,0,0,0,1,676151,467897,208254,0,1,7000,31,8120,2013,0,650000,1,585000,1,1974,1974,28323,1773,0,0,33,0,0,0.0,0,0,2,2,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0
469,4334016065,1,0,0,0,1,172476,52165,120311,0,1,7000,70,2119,2011,0,641500,0,0,0,1974,1974,28323,1831,0,0,33,0,0,0.0,0,0,2,2,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
470,4334016067,1,0,0,0,1,397638,232806,164832,0,1,7000,41,4789,2006,0,0,0,0,0,1974,1974,28323,1507,0,0,33,0,0,0.0,0,0,2,2,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
471,4334016068,0,0,0,0,1,738564,542065,196499,0,1,7000,27,8855,2012,0,710000,1,417000,1,1974,1974,28323,1567,0,0,33,0,0,0.0,0,0,2,2,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
472,4334016066,1,0,0,0,1,152242,50129,102113,0,1,7000,67,1877,2006,0,0,0,0,0,1974,1974,28323,1804,0,0,33,0,0,0.0,0,0,2,2,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
473,4334016064,1,0,0,0,1,326333,132234,194099,0,1,7000,59,3951,2014,0,0,0,0,0,1974,1974,28323,1786,0,0,33,0,0,0.0,0,0,2,2,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
474,4334016062,1,0,1,0,0,377663,208526,169137,0,0,0,45,4638,2003,0,0,0,0,0,1974,1974,28323,1596,0,0,33,0,0,0.0,0,0,2,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,
475,4334016061,0,0,1,1,1,533262,241340,291922,0,0,0,55,6418,2016,0,3436364,0,0,0,1974,1974,28323,1808,0,0,33,0,0,0.0,0,0,2,2,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
476,4334016059,0,0,0,0,1,114691,40983,73708,0,0,0,64,1419,2009,0,0,1,211000,1,1974,1974,28323,1576,0,0,33,0,0,0.0,0,0,2,2,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
477,4334016058,0,0,0,0,0,141292,52730,88562,0,1,7000,63,1735,1998,0,0,0,0,0,1974,1974,28323,1533,0,0,33,0,0,0.0,0,0,2,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,
478,4334016060,1,0,1,0,0,337198,154435,182763,0,1,7000,54,4086,2005,0,0,0,0,0,1974,1974,28323,1930,0,0,33,0,0,0.0,0,0,2,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,
479,4334016074,1,0,1,0,1,639441,436024,203417,0,1,7000,32,7682,2008,0,0,0,0,0,1974,1974,28323,1773,0,0,33,0,0,0.0,0,0,2,2,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,
480,4334016076,0,0,0,0,1,331064,149110,181954,0,1,7000,55,4009,1999,0,250000,0,200000,0,1974,1974,28323,1831,0,0,33,0,0,0.0,0,0,2,2,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
481,4334016078,0,0,1,0,0,665749,416094,249655,0,0,0,37,8068,2013,0,0,0,0,0,1974,1974,28323,1507,0,0,33,0,0,0.0,0,0,2,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,
482,4334016079,0,0,0,0,1,647208,454185,193023,0,1,7000,30,7766,2013,0,625000,1,560000,1,1974,1977,28323,1567,0,0,33,0,0,0.0,0,0,2,2,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
483,4334016077,1,0,0,0,0,218938,70052,148886,0,1,7000,68,2672,1992,0,0,0,0,0,1974,1974,28323,1804,0,0,33,0,0,0.0,0,0,2,2,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
484,4334016075,0,0,0,0,1,297952,103853,194099,0,1,7000,65,3612,2001,0,0,1,139000,1,1974,1974,28323,1786,0,0,33,0,0,0.0,0,0,2,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,
485,4334016073,1,0,0,0,0,388040,226523,161517,0,1,7000,42,4678,1992,0,0,0,0,0,1974,1974,28323,1596,0,0,33,0,0,0.0,0,0,2,2,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
486,4334016070,0,1,1,0,1,149251,56510,92741,0,1,7000,62,1831,2009,0,0,0,0,0,1974,1974,28323,1576,0,0,33,0,0,0.0,0,0,2,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,
487,4334016069,1,0,0,0,0,518031,186181,331850,0,1,7000,64,6225,1996,0,0,0,0,0,1974,1974,28323,1533,0,0,33,0,0,0.0,0,0,2,2,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,
488,4334016071,1,0,1,0,0,629340,416613,212727,0,0,0,34,7652,2015,0,0,0,0,0,1974,1974,28323,1930,0,0,33,0,0,0.0,0,0,2,2,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
489,4335013047,0,0,0,0,0,283330,74884,208446,0,1,7000,74,3414,2001,0,0,0,0,0,1974,1976,6593,1169,0,0,10,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
490,4335013048,0,0,0,0,1,282377,88542,193835,0,0,0,69,3486,2000,0,217500,0,160000,0,1974,1976,6593,1169,0,0,10,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
491,4335013049,1,0,0,0,0,343171,155986,187185,0,1,7000,55,4128,2001,0,275000,1,220000,1,1974,1976,6593,1201,0,1,10,1,1,3.0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
492,4335013050,0,0,0,0,1,474321,243921,230400,0,0,0,49,5775,2010,0,435000,1,348000,1,1974,1976,6593,1211,0,1,10,1,1,4.0,1,0,2,2,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
493,4335013051,0,0,1,0,1,432319,210230,222089,0,0,0,51,5273,2012,0,416000,1,374072,1,1974,1976,6593,1169,0,1,10,1,1,4.0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
494,4335013052,0,0,0,0,1,621361,363497,257864,0,1,7000,41,7445,2008,0,560000,1,360000,1,1974,1976,6593,1225,0,0,10,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
495,4335013053,0,0,0,0,1,629454,126906,502548,0,1,7000,80,7540,2015,0,620000,1,465000,1,1974,1976,6593,1201,0,0,10,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
496,4335013054,1,0,0,0,1,414951,204548,210403,0,1,7000,51,4993,2001,0,326000,1,126000,1,1974,1976,6593,1418,0,0,10,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
497,4335013055,0,0,0,0,1,554784,279677,275107,0,0,0,50,6743,2009,0,510000,0,0,0,1974,1976,6593,1418,0,1,10,1,1,4.0,1,0,3,2,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
498,4335013056,1,0,0,0,1,728162,485476,242686,0,0,0,33,8809,2013,0,700000,0,0,0,1974,1976,6593,1402,0,0,10,0,0,0.0,0,0,3,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
499,5510026053,0,0,1,0,1,313000,67100,245900,0,0,0,79,3793,2006,0,325000,1,260000,1,1974,1974,24999,569,0,0,67,0,0,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
500,5510026055,0,0,1,0,0,292207,183982,108225,0,1,7000,37,3465,2015,0,0,0,0,0,1974,1974,24999,658,0,0,67,0,0,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,
501,5510026057,0,0,0,0,1,313000,67100,245900,0,1,7000,79,3710,2012,0,0,0,0,0,1974,1974,24999,569,0,0,67,0,0,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,
502,5510026058,0,0,0,0,1,312743,247477,65266,0,1,7000,21,3709,2009,0,287500,1,229600,1,1974,1974,24999,630,0,0,67,0,0,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
503,5510026059,0,0,1,0,0,76149,12617,63532,0,0,0,83,970,1998,0,0,0,0,0,1974,1974,24999,569,0,0,67,0,0,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
504,5510026060,0,0,1,0,1,321014,242211,78803,0,0,0,25,3888,2014,0,310000,1,248000,1,1974,1974,24999,569,0,0,67,0,0,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
505,5510026061,1,0,1,0,0,80779,12617,68162,0,0,0,84,1028,2009,0,0,0,0,0,1974,1974,24999,630,0,0,67,0,0,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
506,5510026062,0,0,0,0,1,304574,214522,90052,0,1,7000,30,3612,2015,0,300000,1,240000,1,1974,1974,24999,630,0,0,67,0,0,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
507,5510026063,0,0,1,0,0,76149,12617,63532,0,0,0,83,970,0,0,0,0,0,0,1974,1974,24999,569,0,0,67,0,0,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
508,5510026064,0,0,0,0,1,186847,74697,112150,0,1,7000,60,2206,2012,0,176500,1,116101,1,1974,1974,24999,569,0,0,67,0,0,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
509,5510026065,0,0,1,0,1,298767,218079,80688,0,1,7000,27,3541,2009,0,322000,1,257600,1,1974,1974,24999,602,0,0,67,0,0,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
510,5510026066,1,0,1,1,1,358738,218079,140659,0,0,0,39,4342,2013,0,0,0,0,0,1974,1974,24999,658,0,0,67,0,0,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,
511,5510026067,0,0,1,0,1,313000,60800,252200,0,1,7000,81,3710,2005,0,325000,1,260000,1,1974,1974,24999,569,0,0,67,0,0,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
512,5510026068,1,0,1,0,0,76149,12617,63532,0,0,0,83,970,2007,0,0,0,0,0,1974,1974,24999,569,0,0,67,0,0,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
513,5510026069,0,0,0,0,1,402341,321635,80706,0,0,0,20,4879,2004,0,335000,1,268000,1,1974,1974,24999,1081,0,0,67,0,0,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
514,5510026070,1,0,1,0,1,76149,12617,63532,0,0,0,83,970,2008,0,0,0,0,0,1974,1974,24999,569,0,0,67,0,0,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,
515,5510026072,0,0,0,0,1,174334,108395,65939,0,0,0,38,2059,2016,0,0,0,0,0,1974,1974,24999,630,0,0,67,0,0,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
516,5510026073,0,0,1,1,0,420355,336288,84067,0,0,0,20,5093,2008,0,0,0,0,0,1974,1974,24999,1051,0,0,67,0,0,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
517,5510026074,0,0,1,0,1,80779,12617,68162,0,0,0,84,1028,2003,0,0,0,0,0,1974,1974,24999,630,0,0,67,0,0,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
518,5510026075,0,0,0,0,1,155978,97209,58769,0,1,7000,38,1838,2001,0,125000,1,100000,1,1974,1974,24999,569,0,0,67,0,0,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
519,5510026076,1,0,1,0,1,283734,208659,75075,0,0,0,26,3444,2013,0,274000,0,0,0,1974,1974,24999,569,0,0,67,0,0,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
520,5510026078,0,0,0,0,1,329000,64900,264100,0,0,0,80,3987,2007,0,335000,1,268000,1,1974,1974,24999,658,0,0,67,0,0,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
521,5510026079,0,0,0,0,0,249206,189040,60166,0,1,7000,24,2949,2007,0,0,0,31125,1,1974,1974,24999,569,0,0,67,0,0,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
522,5510026081,0,0,0,0,1,244037,137934,106103,0,1,7000,43,2888,2011,0,230000,1,218500,1,1974,1974,24999,569,0,0,67,0,0,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
523,5510026082,0,0,0,0,1,313000,61100,251900,0,0,0,80,3793,2006,0,340000,1,272000,1,1974,1974,24999,569,0,0,67,0,0,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
524,5510026083,0,0,0,0,1,323000,61700,261300,0,1,7000,81,3831,2010,0,310000,1,232500,1,1974,1974,24999,630,0,0,67,0,0,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
525,5510026084,0,0,0,0,1,323000,61700,261300,0,1,7000,81,3831,2006,0,359000,1,287200,1,1974,1974,24999,630,0,0,67,0,0,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
526,5510026085,0,0,0,0,1,310761,250791,59970,0,1,7000,19,3683,2010,0,285000,1,279837,1,1974,1974,24999,569,0,0,67,0,0,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
527,5510026086,0,0,1,1,1,173477,95492,77985,0,0,0,45,2130,2012,0,163500,0,0,0,1974,1974,24999,569,0,0,67,0,0,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
528,5510026087,1,0,0,0,1,82955,12617,70338,0,1,7000,85,971,2012,0,0,0,0,0,1974,1974,24999,658,0,0,67,0,0,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
529,5510026088,0,0,1,0,1,355337,269853,85484,0,0,0,24,4301,2015,0,350000,0,0,0,1974,1974,24999,658,0,0,67,0,0,0.0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
530,5510026089,0,0,0,0,1,234192,174026,60166,0,1,7000,26,2770,2003,0,195000,0,0,0,1974,1974,24999,569,0,0,67,0,0,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
531,5510026090,0,0,0,0,1,283501,174463,109038,0,0,0,38,3358,2010,0,260000,1,195000,1,1974,1974,24999,569,0,0,67,0,0,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
532,5510026091,1,0,1,0,0,204922,61091,143831,0,1,7000,70,2448,2015,0,0,0,0,0,1974,1974,24999,1194,0,0,67,0,0,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,
533,5510026092,0,0,1,0,1,313000,61200,251800,0,1,7000,80,3709,2005,0,337000,1,252750,1,1974,1974,24999,569,0,0,67,0,0,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
534,5510026093,0,0,1,0,1,176837,70734,106103,0,0,0,60,2170,2012,0,0,0,0,0,1974,1974,24999,569,0,0,67,0,0,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
535,5510026094,0,0,0,0,1,323000,61700,261300,0,1,7000,81,3831,2006,0,343500,1,274800,1,1974,1974,24999,630,0,0,67,0,0,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
