,PARCEL,Owned by Trust?,Owned by Business?,MAIL DIFFERENT FROM SITE?,MAIL OUTSIDE CA?,TITLECO1,ASSDTOTAL,ASSDLAND,ASSDSTCT,ASSDOTHR,EXEMPTCD,EXMPTAMT,PCNTIMPD,TAXAMT,DOCDATE_YEAR,MULTIPARCEL,PRICE,LENDER1,LOANAMOUT1,LOANTYPE1,YEARBLT,EFFYRBLT,LOTSQFT,TOTALSF,GRGTYPE,BLDGMAT,TOTUNITS,QUALCLAS,BLDGCOND,NOSTORY,ROOFMAT,FOUNDATN,BEDROOMS,BATHROOMS,FAMILYRM,DININGRM,POOL,PATIO,FIREPLCE,AIRMTHOD,HEATMTHD,VIEW,Did it sell?,Prediction,Actual
2741,5516020017,0,0,0,0,0,1216400,973100,243300,0,0,0,0,14739,2016,0,1216500,1,973000,1,1912,1912,6889,1447,0,0,1,0,0,0.0,0,0,2,1,0,0,0,0,0,0,0,0,0,,
2742,5516003015,0,0,0,0,0,2200000,1760000,440000,0,0,0,0,26635,2016,0,2200000,1,1760000,1,1918,1918,10243,3078,0,0,1,0,0,0.0,0,0,5,2,0,0,0,0,0,0,0,0,0,,
2743,5523015012,0,0,0,0,0,3090600,1693302,1397298,0,0,0,0,37230,2016,0,3030000,0,0,0,2015,2015,7003,3970,0,0,1,0,0,0.0,0,0,4,5,0,0,0,0,0,0,0,0,0,,
2744,5524035003,0,0,0,0,0,5916000,4488000,1428000,0,0,0,0,71191,2016,0,5800000,0,0,0,1929,1929,13408,4689,0,0,1,0,0,0.0,0,0,5,7,0,0,0,0,0,0,0,0,0,,
2745,5515026010,0,0,1,0,0,2155000,1723100,431900,0,0,0,0,26005,2016,0,2155000,0,0,0,1923,1923,6480,2185,0,0,1,0,0,0.0,0,0,3,2,0,0,0,0,0,0,0,0,0,1.0,0.0
2746,5516023004,0,0,0,0,0,2100000,1680000,420000,0,0,0,0,25298,2016,0,2100000,1,1000000,1,1913,1913,9755,2522,0,0,1,0,0,0.0,0,0,4,2,0,0,0,0,0,0,0,0,1,,
2747,5515008017,0,0,0,0,0,2907000,2040000,867000,0,0,0,0,38388,2016,0,2850000,1,2000000,1,1929,1929,19877,4240,0,0,1,0,0,0.0,0,0,5,4,0,0,0,0,0,0,0,0,1,,
2748,5522013009,1,0,1,0,0,950000,800000,150000,0,0,0,0,11583,2016,0,950000,0,0,0,1910,1910,6403,1592,0,0,1,0,0,0.0,0,0,2,1,0,0,0,0,0,0,0,0,0,,
2749,5090017006,0,0,1,0,0,5250000,3675000,1575000,0,0,0,0,63121,2016,0,5250000,1,2827500,1,1933,1933,20892,5679,0,0,1,0,0,0.0,0,0,4,5,0,0,0,0,0,0,0,0,1,,
2750,5090016021,1,0,1,0,0,3900000,2730000,1170000,0,0,0,0,47481,2016,0,3900000,0,0,0,1919,1919,18481,4465,0,0,1,0,0,0.0,0,0,5,3,0,0,0,0,0,0,0,0,0,,
2751,5092029027,0,0,1,0,0,510000,408000,102000,0,0,0,0,6343,2016,0,500000,1,499000,1,1921,1921,6893,1841,0,0,1,0,0,0.0,0,0,2,1,0,0,0,0,0,0,0,0,0,,
2752,5090008025,1,0,0,0,0,2640000,1654800,985200,0,0,0,0,31748,2016,0,2640000,1,650000,1,1924,1924,8401,2939,0,0,1,0,0,0.0,0,0,4,2,0,0,0,0,0,0,0,0,0,,
2753,5505022015,1,0,1,0,0,2728500,2193000,535500,0,0,0,0,32882,2016,0,2675000,0,0,0,1935,1935,14427,3535,0,0,1,0,0,0.0,0,0,3,5,0,0,0,0,0,0,0,0,0,,
2754,5090004015,1,0,0,0,0,2545000,1636200,908800,0,0,0,0,30692,2016,0,2545000,1,2036000,1,1922,1922,8859,2782,0,0,1,0,0,0.0,0,0,3,4,0,0,0,0,0,0,0,0,0,1.0,0.0
2755,5505006006,1,0,1,0,0,4450000,3560000,890000,0,0,0,0,53923,2016,0,4450000,1,3300000,1,1924,1924,17845,5842,0,0,1,0,0,0.0,0,0,7,4,0,0,0,0,0,0,0,0,0,,
2756,5090017002,0,0,1,0,0,6600000,4620000,1980000,0,0,0,0,79175,2016,0,6600000,1,3300000,1,1925,1925,15434,5023,0,0,1,0,0,0.0,0,0,6,5,0,0,0,0,0,0,0,0,0,1.0,0.0
2757,5090013013,1,0,0,0,0,1380000,994900,385100,0,0,0,0,16588,2016,0,1380000,1,880000,1,1927,1927,5843,1476,0,0,1,0,0,0.0,0,0,3,1,0,0,0,0,0,0,0,0,0,,
2758,5093002017,0,1,1,0,0,1453500,1062126,391374,0,0,0,0,17651,2016,0,1425000,1,1140000,1,1919,1919,7500,2650,0,0,1,0,0,0.0,0,0,5,4,0,0,0,0,0,0,0,0,0,,
2759,5090026003,1,0,1,0,0,292741,142800,149941,0,0,0,0,16643,2016,0,1370000,1,625500,1,1923,1923,8585,2459,0,0,1,0,0,0.0,0,0,3,4,0,0,0,0,0,0,0,0,0,,
2760,5092028020,0,1,1,0,0,1173000,938400,234600,0,0,0,0,14237,2016,0,1150000,1,644000,1,1922,1922,6251,1848,0,0,1,0,0,0.0,0,0,3,1,0,0,0,0,0,0,0,0,0,1.0,0.0
2761,5092028014,0,0,1,0,0,1326000,1031526,294474,0,0,0,0,16049,2016,0,1300000,1,1040000,1,1923,1923,6250,1622,0,0,1,0,0,0.0,0,0,3,1,0,0,0,0,0,0,0,0,0,,
2762,5092014026,0,0,0,0,0,1326000,1060800,265200,0,0,0,0,16074,2016,0,1300000,1,800000,1,1923,1923,8403,2983,0,0,1,0,0,0.0,0,0,4,3,0,0,0,0,0,0,0,0,0,1.0,0.0
2763,5092007014,0,0,0,0,0,1488180,1019082,469098,0,0,0,0,18064,2016,0,1474000,0,0,0,1913,1913,6600,2960,0,0,1,0,0,0.0,0,0,4,2,0,0,0,0,0,0,0,0,0,,
2764,5092012017,0,0,0,0,0,1249500,999600,249900,0,0,0,0,15184,2016,0,1225000,1,980000,1,1919,1919,8247,2040,0,0,1,0,0,0.0,0,0,4,1,0,0,0,0,0,0,0,0,0,,
2765,5090010002,0,0,1,0,0,1730940,1115064,615876,0,0,0,0,20856,2016,0,1697000,1,1500000,1,1925,1925,7799,2407,0,0,1,0,0,0.0,0,0,4,3,0,0,0,0,0,0,0,0,0,,
2766,5090016017,0,0,0,0,0,3250000,2275000,975000,0,0,0,0,39609,2016,0,3250000,1,2275000,1,1925,1925,14463,4112,0,0,1,0,0,0.0,0,0,5,3,0,0,0,0,0,0,0,0,0,,
2767,5090013018,0,0,0,0,0,1603440,1282752,320688,0,0,0,0,19539,2016,0,1572000,1,1100400,1,1927,1927,9576,3252,0,0,1,0,0,0.0,0,0,6,3,0,0,0,0,0,0,0,0,1,,
2768,5092001015,0,0,0,0,0,1260000,1008000,252000,0,0,0,0,15365,2016,0,1260000,0,0,0,1916,1916,6680,3342,0,0,1,0,0,0.0,0,0,4,2,0,0,0,0,0,0,0,0,0,,
2769,5090014018,1,0,1,0,0,2849880,1994916,854964,0,0,0,0,34504,2016,0,2794000,1,1403000,1,1924,1924,14285,3375,0,0,1,0,0,0.0,0,0,3,3,0,0,0,0,0,0,0,0,0,,
2770,5090010007,0,0,1,0,0,1311592,918115,393477,0,0,0,0,15893,2016,0,5318182,0,0,0,1923,1923,7797,1652,0,0,1,0,0,0.0,0,0,3,1,0,0,0,0,0,0,0,0,0,,
2771,5092014010,0,0,0,0,0,1265000,1012000,253000,0,0,0,0,15443,2016,0,1265000,1,600000,1,1917,1917,8291,3230,0,0,1,0,0,0.0,0,0,4,4,0,0,0,0,0,0,0,0,0,,
2772,5092009026,0,0,0,0,0,1193400,954720,238680,0,0,0,0,14443,2016,0,1170000,1,877500,1,1920,1920,6502,2612,0,0,1,0,0,0.0,0,0,3,2,0,0,0,0,0,0,0,0,0,,
2773,5092014017,0,0,0,0,0,1489200,1143624,345576,0,0,0,0,18021,2016,0,1460000,1,1095000,1,1922,1922,8082,3042,0,0,1,0,0,0.0,0,0,6,3,0,0,0,0,0,0,0,0,0,,
2774,5092013012,0,0,0,0,0,1235975,425497,810478,0,0,0,0,14977,2016,0,1508000,0,0,0,1920,1920,7151,2874,0,0,1,0,0,0.0,0,0,4,3,0,0,0,0,0,0,0,0,0,,
2775,5090033027,0,0,0,0,0,336000,210000,126000,0,0,0,0,4388,2016,0,1600000,1,1100000,1,1922,1922,8590,1988,0,0,1,0,0,0.0,0,0,3,4,0,0,0,0,0,0,0,0,0,,
2776,5092006006,0,0,0,0,0,1410000,1101000,309000,0,0,0,0,17095,2016,0,1410000,1,800000,1,1918,1918,6842,2293,0,0,1,0,0,0.0,0,0,4,3,0,0,0,0,0,0,0,0,0,1.0,0.0
