,PARCEL,Owned by Trust?,Owned by Business?,MAIL DIFFERENT FROM SITE?,MAIL OUTSIDE CA?,TITLECO1,ASSDTOTAL,ASSDLAND,ASSDSTCT,ASSDOTHR,EXEMPTCD,EXMPTAMT,PCNTIMPD,TAXAMT,DOCDATE_YEAR,MULTIPARCEL,PRICE,LENDER1,LOANAMOUT1,LOANTYPE1,YEARBLT,EFFYRBLT,LOTSQFT,TOTALSF,GRGTYPE,BLDGMAT,TOTUNITS,QUALCLAS,BLDGCOND,NOSTORY,ROOFMAT,FOUNDATN,BEDROOMS,BATHROOMS,FAMILYRM,DININGRM,POOL,PATIO,FIREPLCE,AIRMTHOD,HEATMTHD,VIEW,Did it sell?,GIFT,GRANT DEED,INTERSPOUSAL,JOINT TENANT,MEMO AGREE SALE,NAME CHANGE,ORD OF CONDEMN,Other,PARTNERSHIP,QUIT CLAIM,RE-RECORD,SHERIFFS,SPECIAL WARRANTY,TAX DEED,TRUST TRANSFER,TRUSTEES,WARRANTY,Prediction,Actual
674,5545007058,0,0,0,0,1,780000,543200,236800,0,0,0,30,9421,2015,0,780000,0,0,0,2005,2005,13085,1290,0,0,13,0,0,0.0,0,0,1,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
675,5545007059,0,0,0,0,0,744700,505800,238900,0,0,0,32,8998,2006,0,725000,0,0,0,2005,2005,13085,1230,0,0,13,0,0,0.0,0,0,1,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
676,5545007060,0,0,0,0,1,732900,479900,253000,0,1,7000,35,8773,2006,0,689000,1,551200,1,2005,2005,13085,1210,0,0,13,0,0,0.0,0,0,1,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0
677,5524012031,0,0,0,0,0,926843,545203,381640,0,0,0,41,11468,2010,0,850000,0,0,0,2005,2005,32749,1344,0,0,27,0,0,0.0,0,0,1,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
678,5524012040,0,0,1,0,1,803000,146000,657000,0,0,0,82,9985,2016,0,850000,0,0,0,2005,2005,32749,1304,0,0,27,0,0,0.0,0,0,1,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
679,5524012041,0,0,1,0,1,842657,168531,674126,0,0,0,80,10459,2015,0,830000,0,0,0,2005,2005,32749,1312,0,0,27,0,0,0.0,0,0,1,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
680,5524012042,0,0,0,0,1,832505,166501,666004,0,0,0,80,10337,2015,0,820000,1,615000,1,2005,2005,32749,1304,0,0,27,0,0,0.0,0,0,1,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
681,5524012043,0,1,1,0,1,827428,329956,497472,0,0,0,60,10276,2014,0,815000,1,644000,0,2005,2005,32749,1304,0,0,27,0,0,0.0,0,0,1,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
682,5524012044,0,0,0,0,1,832505,710675,121830,0,0,0,15,10337,2014,0,820000,1,490000,1,2005,2005,32749,1304,0,0,27,0,0,0.0,0,0,1,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
683,5524012045,0,0,0,0,1,864744,345897,518847,0,0,0,60,10727,2012,0,815000,0,0,0,2005,2005,32749,1340,0,0,27,0,0,0.0,0,0,1,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
684,5524012046,0,0,0,0,1,873115,710675,162440,0,0,0,19,10827,2014,0,810000,0,0,0,2005,2005,32749,1340,0,0,27,0,0,0.0,0,0,1,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
685,5524012047,0,1,1,0,1,827428,165485,661943,0,0,0,80,10272,2015,0,815000,0,0,0,2005,2005,32749,1280,0,0,27,0,0,0.0,0,0,1,3,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
686,5524012048,0,1,1,0,1,827428,165485,661943,0,0,0,80,10272,2015,0,815000,0,0,0,2005,2005,32749,1280,0,0,27,0,0,0.0,0,0,1,3,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
687,5524012049,0,1,1,0,1,827428,165485,661943,0,0,0,80,10272,2015,0,815000,0,0,0,2005,2005,32749,1280,0,0,27,0,0,0.0,0,0,1,3,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
688,5524012032,0,0,0,0,0,819000,149000,670000,0,0,0,82,10183,2017,0,0,0,0,0,2005,2005,32749,1344,0,0,27,0,0,0.0,0,0,1,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,
689,5524012050,0,0,1,0,1,572240,218079,354161,0,0,0,62,7241,2010,0,525000,0,0,0,2005,2005,32749,1340,0,0,27,0,0,0.0,0,0,1,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
690,5524012051,1,0,0,0,1,859493,724874,134619,0,1,7000,16,10581,2013,0,830000,0,0,0,2005,2005,32749,1340,0,0,27,0,0,0.0,0,0,1,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
691,5524012052,0,0,0,0,1,852991,341197,511794,0,0,0,60,10587,2012,0,820000,1,500000,1,2005,2005,32749,1340,0,0,27,0,0,0.0,0,0,1,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
692,5524012053,0,1,1,0,1,827428,165485,661943,0,0,0,80,10272,2015,0,815000,0,0,0,2005,2005,32749,1280,0,0,27,0,0,0.0,0,0,1,3,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
693,5524012054,0,1,1,0,1,827428,165485,661943,0,0,0,80,10272,2015,0,815000,0,0,0,2005,2005,32749,1280,0,0,27,0,0,0.0,0,0,1,3,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
694,5524012055,0,0,0,0,1,839000,506000,333000,0,0,0,40,10410,2016,0,815000,1,570500,1,2005,2005,32749,1280,0,0,27,0,0,0.0,0,0,1,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
695,5524012056,0,0,0,0,1,830474,166501,663973,0,0,0,80,11137,2015,0,0,1,572600,1,2005,2005,32749,1340,0,0,27,0,0,0.0,0,0,1,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
696,5524012057,1,0,0,0,1,800000,540000,260000,0,0,0,32,9956,2006,0,1017000,1,711900,1,2005,2005,32749,1340,0,0,27,0,0,0.0,0,0,1,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
697,5524012033,0,0,1,0,1,830000,166000,664000,0,0,0,80,10314,2015,0,830000,1,622500,1,2005,2005,32749,1344,0,0,27,0,0,0.0,0,0,1,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
698,5524012034,0,0,1,0,1,819000,149000,670000,0,0,0,82,10183,2016,0,870000,1,625500,1,2005,2005,32749,1344,0,0,27,0,0,0.0,0,0,1,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
699,5524012035,0,1,0,0,1,859492,621320,238172,0,0,0,28,10665,2013,0,830000,1,415000,1,2005,2005,32749,1344,0,0,27,0,0,0.0,0,0,1,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0
700,5524012036,0,0,1,0,1,803000,146000,657000,0,0,0,82,9985,2016,0,850000,0,0,0,2005,2005,32749,1304,0,0,27,0,0,0.0,0,0,1,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
701,5524012037,0,0,1,0,1,815000,375000,440000,0,0,0,54,10128,2015,0,815000,1,611250,1,2005,2005,32749,1304,0,0,27,0,0,0.0,0,0,1,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0
702,5524012038,0,1,1,0,1,807000,147000,660000,0,0,0,82,10034,2017,0,850000,0,0,0,2005,2005,32749,1312,0,0,27,0,0,0.0,0,0,1,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
703,5524012039,0,0,0,0,1,803000,146000,657000,0,0,0,82,9985,2016,0,850000,0,0,0,2005,2005,32749,1304,0,0,27,0,0,0.0,0,0,1,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
704,5548021049,0,0,0,0,1,717000,409000,308000,0,0,0,43,8660,2016,1,0,0,0,0,2006,2006,20329,1550,0,0,25,0,0,0.0,0,0,3,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,
705,5545015054,0,0,0,0,1,675269,441649,233620,0,0,0,35,8072,2016,0,807000,0,0,0,2006,2006,6362,1325,0,0,6,0,0,0.0,0,0,1,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
706,5545015055,0,0,1,0,1,769600,545300,224300,0,0,0,29,9280,2006,0,713000,1,570400,1,2006,2006,6362,1345,0,0,6,0,0,0.0,0,0,1,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
707,5545015056,0,0,0,0,1,792234,565657,226577,0,0,0,29,9548,2006,0,700000,1,417000,1,2006,2006,6362,1295,0,0,6,0,0,0.0,0,0,1,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
708,5545015057,0,0,0,0,1,739200,505400,233800,0,0,0,32,8830,2017,0,800000,0,0,0,2006,2006,6362,1245,0,0,6,0,0,0.0,0,0,1,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
709,5545015058,0,0,0,0,0,814871,587048,227823,0,1,7000,28,9737,2006,0,720000,1,576000,1,2006,2006,6362,1355,0,0,6,0,0,0.0,0,0,1,2,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
710,5548012048,1,0,0,0,1,587419,326127,261292,0,1,7000,44,7011,2014,0,0,0,0,0,2006,2006,10156,1220,0,0,18,0,0,0.0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0
711,5548012049,0,0,0,0,1,514069,289611,224458,0,0,0,44,6216,2010,0,475000,1,305000,1,2006,2006,10156,1110,0,0,18,0,0,0.0,0,0,0,2,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
712,5548012050,0,0,1,0,1,569542,338412,231130,0,0,0,41,6793,2014,0,550000,1,225000,1,2006,2006,10156,1100,0,0,18,0,0,0.0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
713,5548012051,0,0,0,0,1,620000,398000,222000,0,0,0,36,7394,2017,0,700000,1,350000,1,2006,2006,10156,1100,0,0,18,0,0,0.0,0,0,0,2,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
714,5548012052,0,0,0,0,1,578000,400000,178000,0,0,0,31,6894,2016,0,660000,0,0,0,2006,2006,10156,1110,0,0,18,0,0,0.0,0,0,0,2,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
715,5548012053,0,0,0,0,1,357568,167113,190455,0,0,0,53,4261,2016,0,629000,1,503200,1,2006,2006,10156,970,0,0,18,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
716,5548012054,0,0,0,0,1,503991,264834,239157,0,0,0,47,6017,2011,0,475000,1,200000,1,2006,2006,10156,1220,0,0,18,0,0,0.0,0,0,0,2,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
717,5548012055,0,0,1,0,1,371361,145467,225894,0,0,0,61,4515,2012,0,0,0,0,0,2006,2006,10156,1110,0,0,18,0,0,0.0,0,0,0,2,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
718,5548012056,0,0,0,0,1,620000,417000,203000,0,0,0,33,7478,2008,0,660000,1,495000,1,2006,2006,10156,1100,0,0,18,0,0,0.0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0
719,5548012057,1,0,0,0,0,464286,244156,220130,0,0,0,47,5622,2015,0,0,0,0,0,2006,2006,10156,1100,0,0,18,0,0,0.0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
720,5548012058,0,0,1,0,1,634530,394424,240106,0,0,0,38,7651,2016,0,0,0,0,0,2006,2006,10156,1110,0,0,18,0,0,0.0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
721,5548012059,0,0,0,0,1,569000,371000,198000,0,0,0,35,6864,2007,0,689000,1,308000,1,2006,2006,10156,970,0,0,18,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
722,5548012060,0,0,1,1,1,582000,319000,263000,0,0,0,45,7021,2007,0,709000,1,567200,1,2006,2006,10156,1020,0,0,18,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
723,5548012061,0,0,0,0,1,617334,379430,237904,0,1,7000,39,7363,2008,0,567500,1,417000,1,2006,2006,10156,1110,0,0,18,0,0,0.0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
724,5548012062,1,0,1,0,1,620000,405000,215000,0,0,0,35,7478,2008,0,625000,0,0,0,2006,2006,10156,1100,0,0,18,0,0,0.0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
725,5548012063,0,0,0,0,1,609149,384272,224877,0,0,0,37,7350,2016,0,0,0,0,0,2006,2006,10156,1151,0,0,18,0,0,0.0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
726,5548012064,0,0,0,0,1,622000,259000,363000,0,1,7000,58,7418,2007,0,719000,1,557944,1,2006,2006,10156,1110,0,0,18,0,0,0.0,0,0,0,2,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
727,5548012065,0,0,0,0,1,393206,295426,97780,0,0,0,25,4762,2016,0,557000,1,445600,1,2006,2006,10156,800,0,0,18,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0
728,5533026078,0,0,0,0,1,482770,245523,237247,0,0,0,49,5878,2011,0,455000,1,337500,1,2006,2006,12673,1450,0,0,16,0,0,0.0,0,0,3,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
729,5533026079,0,0,0,0,1,571429,482666,88763,0,1,7000,16,6847,2008,0,515000,1,412000,1,2006,2006,12673,1350,0,0,16,0,0,0.0,0,0,3,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
730,5533026080,0,0,1,1,1,405844,197944,207900,0,0,0,51,4945,2011,0,375000,1,300000,1,2006,2006,12673,1080,0,0,16,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
731,5533026081,0,0,0,0,1,558668,452706,105962,0,1,7000,19,6694,2008,0,503500,1,270000,1,2006,2006,12673,1320,0,0,16,0,0,0.0,0,0,3,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
732,5533026082,0,0,0,0,0,565663,395965,169698,0,0,0,30,6866,2008,0,0,0,0,0,2006,2006,12673,1450,0,0,16,0,0,0.0,0,0,3,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
733,5533026083,0,0,0,0,1,596966,360819,236147,0,1,7000,40,7156,2014,0,588000,1,441000,1,2006,2006,12673,1460,0,0,16,0,0,0.0,0,0,3,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
734,5533026084,0,0,0,0,1,599168,488213,110955,0,0,0,19,7265,2013,0,0,1,396000,1,2006,2006,12673,1440,0,0,16,0,0,0.0,0,0,3,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
735,5533026085,0,0,0,0,1,545724,312730,232994,0,0,0,43,6627,2013,0,527000,1,395000,1,2006,2006,12673,1410,0,0,16,0,0,0.0,0,0,3,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
736,5533026086,0,0,0,0,0,535719,295634,240085,0,0,0,45,6426,2013,0,515000,1,230000,1,2006,2006,12673,1450,0,0,16,0,0,0.0,0,0,3,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
737,5533026087,0,0,0,0,0,679100,350300,328800,0,1,7000,48,8135,2007,0,620000,0,0,0,2006,2006,12673,1460,0,0,16,0,0,0.0,0,0,3,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
738,5533026088,0,0,1,0,1,629454,375947,253507,0,0,0,40,7542,2015,0,620000,1,300000,1,2006,2006,12673,1440,0,0,16,0,0,0.0,0,0,3,2,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
739,5533026089,0,0,1,0,1,579897,346903,232994,0,0,0,40,7034,2016,0,675000,0,0,0,2006,2006,12673,1410,0,0,16,0,0,0.0,0,0,3,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
740,5533026090,0,0,0,0,1,675400,350500,324900,0,0,0,48,8174,2016,0,711000,0,0,0,2006,2006,12673,1450,0,0,16,0,0,0.0,0,0,3,2,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
741,5533026091,0,0,1,1,1,678300,367700,310600,0,0,0,46,8209,2013,0,0,1,380000,1,2006,2006,12673,1460,0,0,16,0,0,0.0,0,0,3,2,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
742,5533026092,0,0,1,0,1,645000,395300,249700,0,0,0,39,7811,2015,0,645000,1,580500,1,2006,2006,12673,1440,0,0,16,0,0,0.0,0,0,3,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
743,5533026093,0,0,0,0,1,598299,164259,434040,0,1,7000,73,7170,2008,0,550000,1,495000,1,2006,2006,12673,1410,0,0,16,0,0,0.0,0,0,3,2,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
744,5533013031,0,0,0,0,1,474864,214183,260681,0,0,0,55,5776,2017,0,575000,1,460000,1,2006,2006,6069,1200,0,0,6,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0
745,5533013032,0,0,1,0,1,447062,272599,174463,0,1,7000,39,5367,2009,0,410000,1,260000,1,2006,2006,6069,1320,0,0,6,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
746,5533013033,0,0,0,0,1,588072,482666,105406,0,0,0,18,7049,2016,0,0,1,314000,1,2006,2006,6069,1370,0,0,6,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
747,5533013034,0,0,1,0,1,456877,347839,109038,0,0,0,24,5484,2016,0,0,0,0,0,2006,2006,6069,1320,0,0,6,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
748,5533013035,0,0,0,0,1,711200,204100,507100,0,1,7000,71,8518,2007,0,699000,1,559200,1,2006,2006,6069,1400,0,0,6,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
749,5533013036,0,0,0,0,1,630100,438300,191800,0,1,7000,30,7548,2007,0,645000,1,516000,1,2006,2006,6069,1320,0,0,6,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0
750,5550026026,0,0,0,0,1,721000,418000,303000,0,0,0,42,8619,2016,0,0,0,0,0,2006,2006,15263,1440,0,0,19,0,0,0.0,0,0,2,3,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
751,5550026027,0,0,0,0,1,718000,449000,269000,0,1,7000,37,8582,2007,0,686545,0,0,0,2006,2006,15263,1430,0,0,19,0,0,0.0,0,0,2,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
752,5550026028,0,0,0,0,1,785968,157193,628775,0,1,7000,80,9386,2013,0,759000,0,0,0,2006,2006,15263,1310,0,0,19,0,0,0.0,0,0,2,3,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
753,5550026029,0,0,0,0,1,828600,534100,294500,0,0,0,36,9915,2017,0,890000,1,620000,1,2006,2006,15263,1720,0,0,19,0,0,0.0,0,0,2,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
754,5550026030,0,0,0,0,1,721000,515000,206000,0,0,0,29,8702,2007,0,700000,1,525000,1,2006,2006,15263,1440,0,0,19,0,0,0.0,0,0,2,3,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
755,5550026031,0,0,1,0,1,718000,524000,194000,0,0,0,27,8666,2017,0,798000,1,510000,1,2006,2006,15263,1430,0,0,19,0,0,0.0,0,0,2,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
756,5550026032,0,0,0,0,1,530304,302706,227598,0,0,0,43,6423,2016,0,725000,0,0,0,2006,2006,15263,1310,0,0,19,0,0,0.0,0,0,2,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
757,5550026033,0,0,1,0,1,959454,602760,356694,0,0,0,37,11567,2011,0,0,0,0,0,2006,2006,15263,2116,0,0,19,0,0,0.0,0,0,3,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,
758,5550026034,0,0,1,0,1,665748,417133,248615,0,0,0,37,8058,2013,0,640000,1,417000,1,2006,2006,15263,1720,0,0,19,0,0,0.0,0,0,2,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
759,5550026035,1,0,0,0,0,721000,400000,321000,0,1,7000,45,8619,2011,0,0,0,0,0,2006,2006,15263,1440,0,0,19,0,0,0.0,0,0,2,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,
760,5550026036,1,0,0,0,1,718000,520000,198000,0,1,7000,28,8582,2009,0,0,0,0,0,2006,2006,15263,1430,0,0,19,0,0,0.0,0,0,2,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
761,5550026037,0,0,0,0,1,681000,426000,255000,0,1,7000,37,8135,2007,0,640000,1,417000,1,2006,2006,15263,1310,0,0,19,0,0,0.0,0,0,2,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
762,5550026038,0,0,0,0,1,701000,438000,263000,0,1,7000,38,8381,2010,0,695000,1,417000,1,2006,2006,15263,1460,0,0,19,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
763,5550026039,0,0,0,0,1,804608,538995,265613,0,0,0,33,9713,2014,0,777000,1,619200,1,2006,2006,15263,1720,0,0,19,0,0,0.0,0,0,2,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
764,5550026040,0,0,0,0,1,775614,524290,251324,0,0,0,32,9353,2014,0,749000,1,599200,1,2006,2006,15263,1440,0,0,19,0,0,0.0,0,0,2,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0
765,5550026041,0,0,0,0,1,718000,396000,322000,0,0,0,45,8666,2007,0,725000,1,580000,1,2006,2006,15263,1430,0,0,19,0,0,0.0,0,0,2,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0
766,5550026042,0,0,0,0,1,700538,463401,237137,0,0,0,34,8452,2014,0,676500,1,239000,1,2006,2006,15263,1310,0,0,19,0,0,0.0,0,0,2,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
767,5550026043,0,0,1,1,1,662627,427328,235299,0,0,0,36,8007,2012,0,637000,1,417000,1,2006,2006,15263,1460,0,0,19,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
768,5550026044,0,0,0,0,1,782862,535370,247492,0,0,0,32,9454,2013,0,756000,1,525000,1,2006,2006,15263,1720,0,0,19,0,0,0.0,0,0,2,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
