,PARCEL,Owned by Trust?,Owned by Business?,MAIL DIFFERENT FROM SITE?,MAIL OUTSIDE CA?,TITLECO1,ASSDTOTAL,ASSDLAND,ASSDSTCT,ASSDOTHR,EXEMPTCD,EXMPTAMT,PCNTIMPD,TAXAMT,DOCDATE_YEAR,MULTIPARCEL,PRICE,LENDER1,LOANAMOUT1,LOANTYPE1,YEARBLT,EFFYRBLT,LOTSQFT,TOTALSF,GRGTYPE,BLDGMAT,TOTUNITS,QUALCLAS,BLDGCOND,NOSTORY,ROOFMAT,FOUNDATN,BEDROOMS,BATHROOMS,FAMILYRM,DININGRM,POOL,PATIO,FIREPLCE,AIRMTHOD,HEATMTHD,VIEW,Did it sell?,GRANT DEED,INTERSPOUSAL,JOINT TENANT,Other,PARTNERSHIP,QUIT CLAIM,RE-RECORD,TAX DEED,TRUST TRANSFER,TRUSTEES,WARRANTY,Prediction,Actual
1783,5583023015,0,0,1,1,0,161447,52154,109293,0,0,0,68,2440,2017,0,1658814,0,0,0,1959,1963,9268,2402,1,1,1,1,1,1.0,1,1,3,2,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,,
1784,5583024005,0,0,0,0,1,701094,560880,140214,0,1,1,20,8721,2001,0,540000,1,432000,1,1962,1968,5048,2313,1,1,0,1,1,1.0,1,1,4,3,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
1785,5582013017,0,0,0,0,1,369041,221429,147612,0,1,1,40,4836,1994,0,255000,1,229500,1,1963,1963,11799,1443,1,1,0,0,0,1.0,1,1,3,2,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1786,5576004032,0,0,1,1,1,1153940,923155,230785,0,1,1,20,13920,2005,0,980000,1,500000,1,1923,1935,3667,1368,1,1,0,1,1,1.0,0,1,2,2,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1.0,1.0
1787,5582016018,0,0,0,0,1,844053,511914,332139,0,1,1,39,10386,2009,0,0,1,372000,1,1961,1966,6783,2304,1,1,0,1,1,2.0,1,1,3,3,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,,
1788,5580011014,0,0,0,0,1,659348,504189,155159,0,1,1,24,7986,2010,0,0,1,410000,1,1923,1939,2436,946,1,1,0,1,1,2.0,1,1,2,2,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
1789,5582023012,0,0,0,0,1,916239,732992,183247,0,0,0,20,11351,2010,0,830000,1,664000,1,1961,1961,11920,1672,1,1,0,1,1,2.0,1,1,2,3,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
1790,5585021043,0,0,0,0,1,844058,624777,219281,0,1,1,26,10396,2003,1,689000,1,551200,1,1911,1911,8250,1878,1,1,0,1,1,1.0,1,1,3,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
1791,5580005013,0,0,0,0,0,468892,281336,187556,0,1,1,40,5734,1989,0,290000,0,0,0,1920,1930,4950,938,1,1,0,1,1,1.0,1,1,2,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1792,5576014035,1,0,0,0,0,435750,283392,152358,0,1,1,35,5336,1995,0,0,0,0,0,1948,1948,4910,891,1,1,0,1,1,1.0,1,1,2,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1793,2428003051,0,0,0,0,1,527045,443830,83215,0,0,0,16,6547,2017,1,900000,1,424100,1,1922,1925,5046,1209,0,1,1,0,0,2.0,1,1,2,2,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
1794,5576019052,0,0,0,0,1,721823,632848,88975,0,0,0,12,8830,2009,0,335000,1,268000,1,1920,1925,3955,1003,1,1,0,1,1,1.0,1,1,3,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1795,2428008011,0,0,0,0,1,333887,193746,140141,0,1,1,42,4130,1993,0,228000,1,182400,1,1963,1963,2464,1403,1,1,0,1,1,2.0,1,1,2,2,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,,
1796,5582009014,0,0,0,0,1,477585,312605,164980,0,1,1,35,6039,1995,0,330000,1,247500,1,1960,1960,6398,1624,1,1,0,1,1,1.0,1,1,2,2,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1797,2428001033,1,0,0,0,1,512846,404070,108776,0,0,0,21,6347,2009,0,0,0,0,0,1965,1965,3739,1176,1,1,0,1,1,2.0,1,1,2,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,,
1798,2428016010,0,0,0,0,1,578165,450331,127834,0,0,0,22,7223,1997,0,412000,1,329000,0,1966,1966,9219,2035,1,1,0,1,1,2.0,1,1,3,2,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1799,5579018021,0,0,0,0,1,614600,432248,182352,0,1,1,30,11396,1999,0,455000,1,364000,0,1940,1944,5977,1519,0,0,0,1,1,0.0,0,0,2,2,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1800,5577026006,1,0,1,0,0,358892,207445,151447,0,1,1,42,4554,2007,0,0,0,0,0,1941,1941,8653,1602,1,1,0,1,1,2.0,1,1,2,2,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,,
1801,5585015025,0,0,0,0,1,1477100,990500,486600,0,0,0,33,17910,2008,0,1789000,1,1252300,1,1956,1986,6730,1794,1,1,0,1,1,2.0,1,1,2,2,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
1802,2425028023,1,0,0,0,0,57763,19766,37997,0,1,1,66,961,1992,0,0,0,0,0,1959,1959,22986,2246,1,1,0,0,0,1.0,1,1,4,3,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1803,5572002004,0,0,0,0,1,1247965,754058,493907,0,0,0,40,15342,2001,0,930000,1,697500,1,1977,1989,14222,3492,1,1,0,0,0,2.0,1,1,5,6,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
1804,5576004018,0,0,0,0,1,254893,163318,91575,0,1,1,36,3310,2011,0,0,1,172000,1,1921,1921,5291,1497,1,1,0,0,0,1.0,1,1,2,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
1805,2425026017,0,0,0,0,1,975000,720000,255000,0,1,1,26,12008,2016,0,975000,1,780000,1,1939,1948,7219,2539,1,1,1,1,1,1.0,1,1,4,3,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
1806,5581027014,0,0,0,0,1,628737,353578,275159,0,1,1,44,7836,1997,0,315000,1,252000,1,1964,1968,19984,2415,1,1,0,1,1,2.0,1,1,3,3,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,,
1807,5586013017,0,0,0,0,1,801862,543628,258234,0,1,1,32,9787,2000,0,605500,0,484050,0,1912,1916,8974,2432,1,1,0,1,1,2.0,1,1,3,3,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
1808,5585027002,1,0,0,0,0,114247,39264,74983,0,1,1,66,1662,2001,0,0,0,0,0,1914,1919,4399,3790,0,1,0,0,0,3.0,1,1,5,3,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,,
1809,5586002021,1,0,1,0,1,2101823,1291242,810581,0,0,0,39,25532,2006,0,0,0,0,0,1934,1934,9020,3270,1,1,0,0,0,2.0,1,1,3,4,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,,
1810,5586021004,0,0,0,0,1,1593731,1080939,512792,0,1,1,32,19444,2007,0,0,0,0,0,1941,1941,24998,4343,1,0,1,0,0,2.0,1,1,3,5,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,
1811,5572009018,0,1,1,0,1,2221608,1470077,751531,0,1,1,34,26897,2015,0,0,0,0,0,1954,1956,13402,2732,1,1,1,0,0,2.0,1,1,3,3,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
1812,2425029018,0,0,0,0,1,591593,412745,178848,0,1,1,30,7475,2016,0,0,0,0,0,1939,1963,10556,2881,1,1,1,0,0,1.0,1,1,4,3,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1813,5579036015,1,0,0,0,0,104941,50672,54269,0,1,1,52,1647,1992,0,0,0,0,0,1928,1929,11917,2834,1,1,0,0,0,2.0,1,1,4,3,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1814,5577038008,0,0,0,0,1,803761,564629,239132,0,1,1,30,10040,1998,0,435000,1,348000,0,1966,1972,20695,2705,1,1,0,0,0,2.0,1,1,4,3,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1815,5579037004,1,0,0,0,0,2730000,2184000,546000,0,0,0,20,33516,0,0,0,0,0,0,1939,1941,29227,3653,1,1,1,0,0,1.0,1,1,4,5,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0
1816,5577036013,0,0,1,0,0,360718,50671,310047,0,0,0,86,4928,2017,0,0,1,2132000,1,1965,1970,11635,4652,1,1,1,0,0,2.0,1,1,6,5,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,,
1817,5572011023,0,0,1,0,1,1351808,820379,531429,0,1,1,39,16528,2001,0,1062000,1,765500,1,1962,1962,22666,3389,1,1,0,0,0,1.0,0,1,3,5,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
1818,5577036011,0,0,0,0,1,1722820,870753,852067,0,0,0,49,25798,2016,0,0,1,1350000,1,1974,1974,13275,2688,1,1,1,0,0,2.0,1,1,4,3,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1819,5579024013,0,0,1,0,1,2378537,1412992,965545,0,0,0,41,28844,2017,0,2200000,1,1760000,1,1950,1980,7455,3022,1,1,1,0,0,2.0,1,1,3,3,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
1820,5577035047,1,0,0,0,1,166918,47817,119101,0,1,1,71,2466,2014,0,0,0,0,0,1974,1974,11285,2430,1,1,0,1,1,1.0,1,1,4,3,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,,
1821,5585029038,0,0,1,1,1,2181780,1527960,653820,0,0,0,30,26486,2016,1,2150000,1,1720000,1,1927,1938,5971,3538,1,1,1,1,1,2.0,1,1,4,5,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,,
1822,5572012016,1,0,0,0,1,278161,57277,220884,0,1,1,79,3686,2015,0,0,1,500000,1,1960,1960,9448,3069,1,1,1,0,0,1.0,0,1,3,6,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,
1823,5572011021,1,0,0,0,1,155222,52154,103068,0,0,0,66,2246,2009,0,0,0,0,0,1960,1960,10073,2501,1,1,0,0,0,1.0,0,1,3,3,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,,
1824,5579036014,0,0,0,0,0,1127000,901600,225400,0,0,0,20,13824,2017,0,0,0,0,0,1954,1955,6830,1578,1,1,1,0,0,1.0,1,1,2,2,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
1825,5581023003,1,0,1,0,0,360248,110834,249414,0,1,1,69,4747,1998,0,0,0,0,0,1926,1928,7930,3214,1,1,0,0,0,2.0,1,1,6,6,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1826,5576005025,0,0,0,0,1,1148090,727791,420299,0,1,1,37,14103,2002,0,920000,1,460000,1,1923,1925,9247,2415,1,1,0,0,0,2.0,1,1,5,2,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0
1827,5577027014,0,0,0,0,1,829866,656534,173332,0,0,0,21,10149,2003,0,665000,1,532000,1,1946,1946,3821,1552,1,1,0,0,0,1.0,1,1,3,2,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
1828,2429013014,0,0,0,0,1,335000,134000,201000,0,1,1,60,4181,2006,0,1575000,1,1000000,1,1927,1927,4446,1780,1,1,0,0,0,2.0,1,1,4,3,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
1829,5586019009,0,0,1,0,1,2955283,2077934,877349,0,1,1,30,35778,2007,0,2560000,1,1920000,1,1927,1934,8986,3627,1,1,0,1,1,2.0,1,1,4,3,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,,
1830,5579036002,0,0,0,0,1,1369750,1108788,260962,0,0,0,19,16937,2011,0,0,1,417000,1,1926,1927,15051,3382,1,1,0,1,1,2.0,1,1,4,3,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,,
1831,5583017031,0,0,1,0,1,1485454,1188364,297090,0,1,1,20,18387,2012,0,1400000,1,1120000,1,1926,1929,27756,3472,1,1,0,1,1,3.0,1,1,3,2,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0
1832,5577002006,0,0,0,0,1,1087584,411596,675988,0,1,1,62,13401,2015,0,0,1,900000,1,1936,1936,9161,3220,1,1,1,0,0,2.0,1,1,3,4,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1833,5582016021,0,0,0,0,1,904547,578916,325631,0,1,1,36,11130,1995,0,625000,1,500000,1,1924,1930,4418,3096,1,1,0,0,0,3.0,1,1,5,4,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0
1834,5572009007,1,0,0,0,1,901473,663938,237535,0,1,1,26,11129,2003,0,0,0,0,0,1955,1962,12259,2386,1,1,0,0,0,2.0,1,1,3,3,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
1835,5549007001,0,0,0,0,1,228394,89324,139070,0,1,1,61,3117,2006,0,0,0,0,0,1957,1957,19113,2387,1,1,0,1,1,1.0,1,1,3,3,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
1836,5586010024,0,0,0,0,1,587697,432265,155432,0,1,1,26,7396,2007,0,0,0,0,0,1926,1937,7663,2221,1,1,0,0,0,1.0,1,1,5,4,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
1837,5572033008,1,0,1,0,1,166630,77930,88700,0,1,1,53,2411,2009,0,0,0,0,0,1949,1949,36347,2332,1,1,0,0,0,2.0,1,1,3,3,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1838,5580008014,0,0,0,0,1,1397387,1047245,350142,0,1,1,25,16880,2016,0,0,0,0,0,1937,1953,5133,2118,1,1,1,0,0,2.0,1,1,3,2,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,,
1839,5576001017,1,0,0,0,0,157447,55816,101631,0,1,1,65,2107,1991,0,0,0,0,0,1926,1926,5215,1444,1,1,0,1,1,1.0,1,1,3,3,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1840,5572033021,1,0,0,0,0,138533,65888,72645,0,1,1,52,1941,1997,0,0,0,0,0,1941,1943,6915,1662,1,1,0,0,0,2.0,1,1,2,3,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1841,2427001006,0,1,1,0,0,892500,624240,268260,0,0,0,30,10991,0,0,0,0,0,0,1950,1950,15350,1585,1,1,1,0,0,1.0,1,1,3,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1842,5577021003,0,0,0,0,1,628726,435833,192893,0,1,1,31,7896,2001,0,0,1,275000,1,1957,1970,12600,2541,1,1,0,0,0,1.0,1,1,3,3,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
1843,2429010026,0,0,0,0,1,99379,53845,45534,0,1,1,46,1374,2003,0,375000,1,290000,1,1940,1942,8469,1224,1,1,0,0,0,1.0,1,1,2,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1844,5582012010,1,0,0,0,1,1749386,871262,878124,0,0,0,50,21400,2004,0,0,1,1000000,1,1926,1945,6551,3491,1,1,1,0,0,2.0,1,1,4,5,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
1845,5577037027,0,0,0,0,1,265026,101507,163519,0,1,1,62,3527,2004,0,0,1,535000,1,1966,1968,18070,2057,1,1,0,0,0,1.0,1,1,3,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,,
1846,5577003004,0,0,1,0,1,1567621,1224593,343028,0,0,0,22,19111,2005,0,1300000,1,923000,1,1953,1960,17127,2684,1,1,0,0,0,2.0,1,1,4,3,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
1847,2429011002,0,0,0,0,1,738268,572799,165469,0,0,0,22,9094,2007,0,0,1,532000,1,1932,1932,6876,1732,1,1,0,0,0,1.0,1,1,3,2,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1848,2429002009,0,0,0,0,1,1035567,828455,207112,0,1,1,20,12650,2008,0,915000,1,640000,1,1926,1926,5516,1593,1,1,0,1,1,2.0,1,1,3,2,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
1849,2425020001,0,0,0,0,1,1123336,898671,224665,0,0,0,20,13812,2009,0,1010000,1,808000,1,1952,1965,24501,2551,1,0,0,0,0,1.0,1,1,3,3,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0
1850,5586007023,0,0,0,0,1,301700,189442,112258,0,1,1,37,3786,2009,0,0,1,218000,1,1924,1924,5999,2097,1,1,0,0,0,2.0,1,1,3,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,,
1851,5577018004,0,0,0,0,1,1010070,808057,202013,0,1,1,20,12408,2010,0,915000,1,417000,1,1959,1959,13238,2080,1,1,0,0,0,1.0,1,1,3,2,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
1852,5586001037,0,0,1,0,1,1078846,700694,378152,0,0,0,35,13200,2010,0,0,1,325000,1,1925,1929,7836,2332,1,1,0,1,1,2.0,1,1,3,3,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,,
1853,5577020014,0,0,0,0,1,1358328,1020331,337997,0,0,0,25,16700,2014,0,1286000,1,736000,1,1960,1960,15984,2446,1,1,0,0,0,1.0,1,1,3,3,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
1854,5580012013,0,0,0,0,1,1531020,1224816,306204,0,0,0,20,18607,2015,0,1501000,1,1122000,1,1961,1962,18699,1512,1,1,1,0,0,1.0,1,1,3,2,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
1855,5580019026,1,0,1,0,1,1519800,904128,615672,0,0,0,41,18634,2015,0,1490000,1,894000,1,1928,1958,4709,4244,1,1,1,1,1,2.0,1,1,5,4,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
1856,5579026007,0,0,1,1,1,1510429,991285,519144,0,0,0,34,18467,2016,0,0,1,1100000,1,1954,1958,7394,2204,1,1,1,0,0,2.0,1,1,3,3,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,1.0
1857,2425029030,0,0,0,0,1,1953300,1525716,427584,0,0,0,22,23723,2016,0,1915000,1,957500,1,1926,1928,8694,2114,1,1,1,1,1,2.0,1,1,3,2,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
1858,5572003011,0,0,0,0,1,2676300,1384700,1291600,0,1,1,48,32270,2016,0,2676500,1,1755000,1,1952,1953,15276,2271,1,1,1,0,0,1.0,1,1,2,3,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
1859,5582019005,0,0,0,0,1,1630997,1088160,542837,0,0,0,33,19889,2017,0,1767000,1,1324999,1,1941,1941,5668,2465,1,1,1,0,0,2.0,1,1,4,3,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,,
1860,2429007018,0,0,0,0,1,771542,569509,202033,0,1,1,26,9385,2017,0,0,1,575000,1,1932,1938,7540,1854,1,1,1,0,0,1.0,1,1,3,2,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,
1861,2425027011,0,0,0,0,1,432012,301682,130330,0,0,0,30,5462,2017,0,0,1,357000,1,1951,1955,22456,2255,1,1,1,0,0,1.0,1,1,2,3,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1862,5572009022,0,0,1,0,1,4008449,3168736,839713,0,0,0,21,48355,2017,0,4967000,1,3476637,1,1955,1978,15798,3471,1,1,1,0,0,1.0,1,1,4,4,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0
1863,5585017021,0,0,1,0,1,1055475,798675,256800,0,0,0,24,12919,2017,0,2190500,1,1600000,1,1958,1966,7406,2310,1,1,1,0,0,1.0,1,1,2,3,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
1864,5579021001,0,0,1,0,1,1222528,572463,650065,0,0,0,53,15252,2017,0,2910000,1,2030000,1,1928,1945,13181,3699,1,1,1,0,0,1.0,1,1,6,6,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
1865,5582009016,0,0,0,0,0,303686,106198,197488,0,1,1,65,3921,1993,0,0,0,202300,1,1947,1948,6299,1419,1,1,0,1,1,2.0,1,1,2,2,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
1866,5581018003,0,0,0,0,1,572604,417817,154787,0,1,1,27,7258,1994,0,391000,1,293250,1,1956,1958,17123,1778,1,1,1,0,0,1.0,1,1,3,2,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
1867,5581027020,0,0,0,0,1,543923,347113,196810,0,1,1,36,6851,1995,0,380000,1,342000,1,1963,1964,12602,1868,1,1,0,1,1,2.0,1,1,3,3,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1868,2429007028,0,0,0,0,1,306588,245277,61311,0,1,1,20,3934,1997,0,0,1,165000,1,1937,1965,7028,1638,1,1,0,1,1,1.0,1,1,3,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,,
1869,5579025005,1,0,0,0,0,651992,393393,258599,0,1,1,40,8149,2016,1,0,0,0,0,1928,1942,5872,2929,1,1,1,0,0,2.0,1,1,3,3,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,,
1870,5581027015,1,0,0,0,0,834305,599645,234660,0,1,1,28,10229,2000,0,630000,0,330000,0,1964,1967,10489,2333,1,1,0,1,1,1.0,1,1,4,3,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
1871,5586022007,1,0,1,0,1,1530000,1039000,491000,0,0,0,32,18510,2006,0,1545000,0,0,0,1937,1937,6679,1935,1,1,0,1,1,1.0,1,1,2,2,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
1872,5586009005,0,0,0,0,1,741344,593076,148268,0,0,0,20,9162,2011,0,685000,0,0,0,1918,1918,6326,1701,1,1,0,0,0,2.0,1,1,4,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
1873,2429007026,1,0,0,0,0,683613,467763,215850,0,0,0,32,8547,2011,0,0,0,0,0,1938,1938,7042,1310,1,1,0,0,0,1.0,1,1,2,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,
1874,5582024006,0,0,0,0,1,984853,787884,196969,0,0,0,20,12242,2014,0,0,0,0,0,1949,1954,8460,2138,1,1,0,0,0,1.0,1,1,4,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,
1875,2429002002,0,0,0,0,1,1268553,1014843,253710,0,0,0,20,15551,2015,0,1225000,0,0,0,1930,1933,6104,2241,1,1,1,0,0,2.0,1,1,3,2,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0
1876,5579033014,0,0,0,0,0,246494,142578,103916,0,1,1,42,3528,2015,0,0,0,0,0,1939,1939,42056,3347,1,1,0,0,0,2.0,1,1,4,4,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
1877,5580012029,1,0,0,0,1,1086992,769337,317655,0,1,1,29,13253,2016,0,0,0,0,0,1926,1956,10999,2569,1,1,1,1,1,2.0,1,1,3,2,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,,
1878,5580023007,1,0,1,0,1,626227,286273,339954,0,1,1,54,7755,2016,0,0,0,0,0,1937,1938,7918,2983,1,1,1,0,0,2.0,1,1,4,4,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
1879,5581020006,1,0,1,0,0,442967,116696,326271,0,1,1,74,5722,2016,0,0,0,0,0,1926,1926,9998,3664,1,1,1,1,1,2.0,1,1,4,3,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
1880,5581015003,0,0,1,1,1,1800000,1440000,360000,0,0,0,20,22034,2016,0,1800000,0,0,0,1950,1950,15573,2481,1,1,1,0,0,1.0,1,1,2,4,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1.0,1.0
1881,5586001028,1,0,1,0,0,594179,475344,118835,0,0,0,20,7357,2016,0,0,0,0,0,1956,1956,4964,1306,1,1,1,0,0,2.0,1,1,2,2,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1882,5572005002,0,0,0,0,1,1660524,945491,715033,0,0,0,43,20055,2017,0,2200000,0,0,0,1949,1949,11181,2368,1,1,1,0,0,1.0,1,1,3,4,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0
1883,5582009019,0,0,1,0,1,2308096,1470077,838019,0,0,0,36,28365,2017,0,3875000,0,0,0,1928,1929,23766,3954,1,1,1,1,1,2.0,1,1,5,3,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
1884,5572033002,0,0,1,0,0,148886,76029,72857,0,0,0,49,2250,2017,0,54500,0,0,0,1948,1950,29370,1890,1,1,1,0,0,1.0,1,1,3,2,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
1885,5581027021,0,0,0,0,0,302469,123325,179144,0,1,1,59,4029,1978,0,155000,0,0,0,1964,1964,13084,1874,1,1,1,1,1,2.0,1,1,3,3,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
